순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,year
18,내일은 실험왕 :본격 대결 과학실험 만화,"글: 곰돌이 co. ,그림: 홍종현",미래엔,2011-2020,29.0,9788937884825,77400.0,400.0,"4,525",2015
19,해리포터와 마법사의 돌,조앤 K. 롤링 지음;김혜원 옮김,문학수첩,1999,11.0,9788983920683,4840.0,843.0,"4,503",2015
20,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,38.0,9788926395837,67410.0,410.0,"4,479",2015
21,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,홍거북",아울북,2005-2020,29.0,9788950956233,77720.0,711.4,"4,465",2015
22,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,39.0,9788926395851,67410.0,410.0,"4,462",2015
23,내일은 발명왕 :본격 대결 과학발명 만화,글: 곰돌이 co. ;그림: 홍종현,Mirae N 아이세움,2011-2020,7.0,9788937884962,77400.0,507.5,"4,441",2015
24,(제로니모의) 환상모험,글: 제로니모 스틸턴 ;이승수,이퍼블릭,2008-2019,20.0,9791155092354,74880.0,883.0,"4,434",2015
25,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,35.0,9788926395486,67410.0,410.0,"4,429",2015
26,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,36.0,9788926395578,67410.0,410.0,"4,419",2015
27,내일은 발명왕 :본격 대결 과학발명 만화,글: 곰돌이 co. ;그림: 홍종현,Mirae N 아이세움,2011-2020,3.0,9788937883309,77400.0,507.5,"4,417",2015
28,내일은 실험왕 :본격 대결 과학실험 만화,"글: 곰돌이 co. ,그림: 홍종현",미래엔,2011-2020,16.0,9788937847684,77400.0,400.0,"4,410",2015
29,내일은 발명왕 :본격 대결 과학발명 만화,글: 곰돌이 co. ;그림: 홍종현,Mirae N 아이세움,2011-2020,6.0,9788937884931,77400.0,507.5,"4,407",2015
30,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,홍거북",아울북,2005-2020,24.0,9788950945220,77720.0,711.4,"4,406",2015
31,내일은 발명왕 :본격 대결 과학발명 만화,글: 곰돌이 co. ;그림: 홍종현,Mirae N 아이세움,2011-2020,4.0,9788937883316,77400.0,507.5,"4,364",2015
32,내일은 실험왕 :본격 대결 과학실험 만화,"글: 곰돌이 co. ,그림: 홍종현",미래엔,2011-2020,17.0,9788937847691,77400.0,400.0,"4,320",2015
33,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,37.0,9788926395592,67410.0,410.0,"4,303",2015
34,내일은 발명왕 :본격 대결 과학발명 만화,글: 곰돌이 co. ;그림: 홍종현,Mirae N 아이세움,2011-2020,2.0,9788937883293,77400.0,507.5,"4,302",2015
35,두근두근 내 인생 :김애란 장편소설 ,지은이: 김애란,창비,2011,,9788936433871,3810.0,813.7,"4,271",2015
36,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,40.0,9788926397633,67410.0,410.0,"4,266",2015
37,어린이 과학 형사대 CSI,글: 고희정 ;그림: 서용남,가나문화콘텐츠,2013-2015,25.0,9788957366622,74400.0,400.0,"4,235",2015
38,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,홍거북",아울북,2005-2020,22.0,9788950937911,77720.0,711.4,"4,230",2015
39,해리포터와 마법사의 돌,조앤 K. 롤링 지음;김혜원 옮김,문학수첩,1999,12.0,9788983920690,4840.0,843.0,"4,212",2015
40,내일은 발명왕 :본격 대결 과학발명 만화,글: 곰돌이 co. ;그림: 홍종현,Mirae N 아이세움,2011-2020,5.0,9788937883323,77400.0,507.5,"4,194",2015
41,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,41.0,9788926397657,67410.0,410.0,"4,185",2015
42,내일은 발명왕 :본격 대결 과학발명 만화,글: 곰돌이 co. ;그림: 홍종현,Mirae N 아이세움,2011-2020,8.0,9788937884993,77400.0,507.5,"4,181",2015
43,why? 신화와 전설 ,글: 박연아 ;그림: 극동만화연구소,예림당,2012,18.0,9788930232470,74910.0,911.0,"4,176",2015
44,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,34.0,9788926395462,67410.0,410.0,"4,116",2015
45,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,홍거북",아울북,2005-2020,30.0,9788950967024,77720.0,711.4,"4,113",2015
46,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,28.0,9788926393581,67410.0,410.0,"4,108",2015
47,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,33.0,9788926395233,67410.0,410.0,"4,078",2015
48,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,32.0,9788926395219,67410.0,410.0,"4,075",2015
49,어린이 과학 형사대 CSI,글: 고희정 ;그림: 서용남,가나출판사,2008-2013,1.0,9788957364390,74400.0,400.0,"4,067",2015
50,바다 100층짜리 집 ,글·그림: 이와이 도시오 ;옮김: 김숙,북뱅크,2014,,9788966350278,74830.0,833.6,"4,063",2015
51,내일은 실험왕 :본격 대결 과학실험 만화,글: 곰돌이 co. ;그림: 홍종현,미래엔컬처그룹,2009-2010,15.0,9788937847677,77400.0,400.0,"4,051",2015
51,어린이 과학 형사대 CSI,글: 고희정 ;그림: 서용남,가나문화콘텐츠,2013-2015,23.0,9788957365779,74400.0,400.0,"4,051",2015
53,내일은 발명왕 :본격 대결 과학발명 만화,글: 곰돌이 co. ;그림: 홍종현,Mirae N 아이세움,2011-2020,9.0,9788937899010,77400.0,507.5,"4,041",2015
54,어린이 과학 형사대 CSI,글: 고희정 ;그림: 서용남,가나문화콘텐츠,2013-2015,24.0,9788957366455,74400.0,400.0,"4,040",2015
55,내일은 발명왕 :본격 대결 과학발명 만화,글: 곰돌이 co. ;그림: 홍종현,Mirae N 아이세움,2011-2020,10.0,9788937899027,77400.0,507.5,"4,032",2015
56,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,홍거북",아울북,2005-2020,21.0,9788950936358,77720.0,711.4,"3,996",2015
57,Why? 왕자와공주 ,글: 이근 ;그림: 극동만화연구소,예림당,2010,12.0,9788930232418,74910.0,911.0,"3,994",2015
58,시간을 파는 상점 :김선영 장편소설 ,지은이: 김선영,자음과모음,2012,,9788954427173,43810.0,813.7,"3,974",2015
59,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,20.0,9788926391136,77410.0,410.0,"3,970",2015
60,내일은 발명왕 :본격 대결 과학발명 만화,글: 곰돌이 co. ;그림: 홍종현,Mirae N 아이세움,2011-2020,1.0,9788937883286,77400.0,507.5,"3,955",2015
61,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,22.0,9788926391419,77410.0,410.0,"3,933",2015
62,Who? 김연아 =Kim Yuna ,글: 오영석 ;그림: 라임 스튜디오,다산어린이,2014,1.0,9791156390404,14990.0,991.1,"3,904",2015
63,어린이 과학 형사대 CSI,글: 고희정 ;그림: 서용남,가나문화콘텐츠,2013-2015,26.0,9788957366813,74400.0,400.0,"3,889",2015
64,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,30.0,9788926393826,67410.0,410.0,"3,887",2015
65,Why? 왕비이야기 ,글: 이근 ;그림: 극동만화연구소,예림당,2013,22.0,9788930232517,74910.0,911.0,"3,883",2015
66,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,42.0,9788926397930,67410.0,410.0,"3,882",2015
67,내일은 실험왕 :본격 대결 과학실험 만화,글: 곰돌이 co. ;그림: 홍종현,미래엔컬처그룹,2009-2010,14.0,9788937847660,77400.0,400.0,"3,871",2015
68,내일은 발명왕 :본격 대결 과학발명 만화,글: 곰돌이 co. ;그림: 홍종현,Mirae N 아이세움,2011-2020,11.0,9788937899218,77400.0,507.5,"3,865",2015
69,해리포터와 비밀의 방,조앤 K. 롤링 지음;김혜원 옮김,문학수첩,2000,21.0,9788983920706,4840.0,843.0,"3,860",2015
70,마법의 설탕 두 조각,미카엘 엔데 글;유혜자 옮김,한길사,2001,,9788935652792,74850.0,853.0,"3,859",2015
71,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,19.0,9788926391129,77410.0,410.0,"3,846",2015
72,Why? 장애와 과학 ,글: 남춘자 ;만화: 김성래,예림당,2013,56.0,9788930206761,73500.0,510.0,"3,844",2015
73,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,홍거북",아울북,2005-2020,20.0,9788950935252,77720.0,711.4,"3,843",2015
74,내일은 실험왕 :본격 대결 과학실험 만화,글: 곰돌이 co. ;그림: 홍종현,미래엔컬처그룹,2009-2010,13.0,9788937847653,77400.0,400.0,"3,815",2015
75,어린이 과학 형사대 CSI,글: 고희정 ;그림: 서용남,가나문화콘텐츠,2013-2015,22.0,9788957365700,74400.0,400.0,"3,762",2015
76,윔피 키드,"글, 그림: 제프 키니 ;양진성",푸른날개,2009-2015,2.0,9788993055030,74840.0,843.0,"3,760",2015
77,어린이 과학 형사대 CSI,글: 고희정 ;그림: 서용남,가나출판사,2008-2013,21.0,9788957365670,74400.0,400.0,"3,744",2015
78,Why? 과학수사 ,글: 조영선 ;만화: 이영호,예림당,2011,51.0,9788930206723,73400.0,517.0,"3,742",2015
79,어린이 과학 형사대 CSI,글: 고희정 ;그림: 서용남,가나출판사,2008-2013,2.0,9788957364475,74400.0,400.0,"3,735",2015
80,윔피 키드,"글, 그림: 제프 키니 ;양진성",푸른날개,2009-2015,5.0,9788965590064,74840.0,843.0,"3,717",2015
80,난장이가 쏘아올린 작은 공:조세희 소설집,조세희,이성과 힘,2000,,9788995151204,3810.0,813.6,"3,717",2015
82,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,31.0,9788926395035,67410.0,410.0,"3,715",2015
83,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,24.0,9788926391709,67410.0,410.0,"3,705",2015
84,윔피 키드,"글, 그림: 제프 키니 ;양진성",푸른날개,2009-2015,4.0,9788993055207,74840.0,843.0,"3,704",2015
85,코믹 메이플 스토리 수학도둑 23 - 국내 최초 수학논술만화,송도수,서울문화사,2011,23.0,9788926391426,77410.0,,"3,696",2015
86,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,27.0,9788926391846,67410.0,410.0,"3,682",2015
87,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,18.0,9788926390283,77410.0,410.0,"3,670",2015
88,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,16.0,9788926390269,77810.0,410.0,"3,663",2015
89,윔피 키드,"글, 그림: 제프 키니 ;양진성",푸른날개,2009-2015,3.0,9788993055122,74840.0,843.0,"3,662",2015
90,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,29.0,9788926393604,67410.0,410.0,"3,650",2015
91,윔피 키드,"글, 그림: 제프 키니 ;양진성",푸른날개,2009-2015,6.0,9788965590262,74840.0,843.0,"3,647",2015
92,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,17.0,9788926390276,77810.0,410.0,"3,645",2015
93,어린이 과학 형사대 CSI,글: 고희정 ;그림: 서용남,가나출판사,2008-2013,3.0,9788957364543,74400.0,400.0,"3,638",2015
94,Why? 해부학 ,글: 조영선 ;만화: 이영호,예림당,2013,55.0,9788930206778,73490.0,511.0,"3,630",2015
95,윔피 키드,"글, 그림: 제프 키니 ;양진성",푸른날개,2009-2015,7.0,9788965590682,74840.0,843.0,"3,628",2015
96,틀려도 괜찮아,마키타 신지 글;유문조 옮김,토토북,2006,,9788990611260,77830.0,833.6,"3,623",2015
97,해리포터와 비밀의 방,조앤 K. 롤링 지음;김혜원 옮김,문학수첩,2000,22.0,9788983920713,4840.0,843.0,"3,616",2015
98,(제로니모의) 환상모험,글: 제로니모 스틸턴 ;이승수,이퍼블릭,2008-2019,17.0,9791155090657,74880.0,883.0,"3,581",2015
99,코믹 메이플 스토리 수학도둑 21 - 국내 최초 수학논술만화,송도수,서울문화사,2011,21.0,9788926391211,77410.0,,"3,578",2015
100,내일은 실험왕 :본격 대결 과학실험 만화,글: 곰돌이 co. ;그림: 홍종현,대한교과서,2006-2008,9.0,9788937842269,77400.0,400.0,"3,577",2015
101,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,홍거북",아울북,2005-2020,19.0,9788950908584,77720.0,711.4,"3,560",2015
102,어린이 과학 형사대 CSI,글: 고희정 ;그림: 서용남,가나출판사,2008-2013,5.0,9788957364642,74400.0,400.0,"3,555",2015
103,(제로니모의) 환상모험,글: 제로니모 스틸턴 ;이승수,이퍼블릭,2008-2019,14.0,9788964808283,74880.0,883.0,"3,550",2015
104,나는 나의 주인 ,채인선 글 ;안은진 그림,토토북,2010,,9788964960035,73190.0,189.0,"3,537",2015
105,내일은 실험왕 :본격 대결 과학실험 만화,글: 곰돌이 co. ;그림: 홍종현,미래엔컬처그룹,2009-2010,12.0,9788937847646,77400.0,400.0,"3,530",2015
106,내일은 실험왕 :본격 대결 과학실험 만화,글: 곰돌이 co. ;그림: 홍종현,대한교과서,2006-2008,8.0,9788937842252,77400.0,400.0,"3,529",2015
107,내일은 실험왕 :본격 대결 과학실험 만화,글: 곰돌이 co. ;그림: 홍종현,대한교과서,2006-2008,1.0,9788937842184,77400.0,400.0,"3,516",2015
108,코믹 메이플 스토리 수학도둑 26 - 국내 최초 수학논술만화,송도수,서울문화사,2012,26.0,9788926391792,67410.0,,"3,505",2015
109,내일은 실험왕 :본격 대결 과학실험 만화,글: 곰돌이 co. ;그림: 홍종현,대한교과서,2006-2008,7.0,9788937842245,77400.0,400.0,"3,491",2015
110,코믹 메이플 스토리 수학도둑 25 - 국내 최초 수학논술만화,송도수,서울문화사,2011,25.0,9788926391723,67410.0,,"3,484",2015
111,윔피 키드,"글, 그림: 제프 키니 ;양진성",푸른날개,2009-2015,8.0,9788965590743,74840.0,843.0,"3,483",2015
112,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,43.0,9788926397985,67410.0,410.0,"3,471",2015
112,어린이 과학 형사대 CSI,글: 고희정 ;그림: 서용남,가나출판사,2008-2013,6.0,9788957364703,74400.0,400.0,"3,471",2015
114,Why? 궁궐이야기 ,글: 허순봉 ;그림: 극동만화연구소,예림당,2010,13.0,9788930232425,74910.0,911.0,"3,468",2015
115,만희네 집,글·그림: 권윤덕,길벗어린이,2006,,9788986621105,77810.0,813.6,"3,444",2015
116,어린이 과학 형사대 CSI,글: 고희정 ;그림: 서용남,가나출판사,2008-2013,4.0,9788957364598,74400.0,400.0,"3,439",2015
117,Why? 음식과 요리 ,글쓴이: 파피루스 ;그린이: 김강호,예림당,2013,22.0,9788930231541,73590.0,1.0,"3,436",2015
118,내일은 실험왕 :본격 대결 과학실험 만화,글: 곰돌이 co. ;그림: 홍종현,미래엔컬처그룹,2009-2010,11.0,9788937847639,77400.0,400.0,"3,435",2015
119,(제로니모의) 환상모험,글: 제로니모 스틸턴 ;이승수,이퍼블릭,2008-2019,11.0,9788964808092,74880.0,883.0,"3,421",2015
120,100층짜리 집 ,글·그림: 이와이 도시오 ;옮김: 김숙,북뱅크,2009,,9788989863786,73830.0,833.6,"3,390",2015
121,집안 치우기 ,글: 고대영 ;그림: 김영진,길벗어린이,2010,,9788955821055,77810.0,813.7,"3,375",2015
122,내일은 실험왕 :본격 대결 과학실험 만화,"글: 곰돌이 co. ,그림: 홍종현",미래엔,2011-2020,30.0,9788937884832,77400.0,400.0,"3,370",2015
123,(만화로 보는)그리스 로마 신화,토머스 불핀치 지음;서영 그림,가나출판사,2005,2.0,9788957363027,77840.0,219.0,"3,368",2015
124,해리포터와 불의 잔,조앤 K. 롤링 지음;최인자 [공]옮김,문학수첩,2000,41.0,9788983920928,4840.0,843.0,"3,348",2015
125,내일은 실험왕 :본격 대결 과학실험 만화,글: 곰돌이 co. ;그림: 홍종현,대한교과서,2006-2008,5.0,9788937842221,77400.0,400.0,"3,332",2015
126,책 먹는 여우와 이야기 도둑 :《책 먹는 여우》두 번째 이야기 ,프란치스카 비어만 글·그림 ;송순섭 옮김,김영사,2015,,9788934969952,73850.0,853.0,"3,328",2015
127,(만화로 보는)그리스 로마 신화,토머스 불핀치 지음;서영 그림,가나출판사,2005,3.0,9788957363034,73840.0,219.0,"3,313",2015
128,정의란 무엇인가 ,저자: 마이클 샌델 ;역자: 이창신,김영사,2010,,9788934939603,3330.0,193.0,"3,303",2015
129,(제로니모의) 환상모험,글: 제로니모 스틸턴 ;이승수,이퍼블릭,2008-2019,19.0,9791155091920,74880.0,883.0,"3,291",2015
130,(KBS 위기탈출) 넘버원,구성: 에듀코믹 ;원 프로덕션,밝은미래,2006-2015,20.0,9788965460404,77810.0,539.0,"3,276",2015
131,내일은 실험왕 :본격 대결 과학실험 만화,글: 곰돌이 co. ;그림: 홍종현,대한교과서,2006-2008,6.0,9788937842238,77400.0,400.0,"3,267",2015
132,마인드 스쿨 =Mind school,,비룡소,2013-2016,2.0,9788965481355,77190.0,190.0,"3,266",2015
133,Why? 일본 ,글: 전재운 ;그림: 최병국,예림당,2011,14.0,9788930200936,73910.0,909.0,"3,256",2015
134,내일은 실험왕 :본격 대결 과학실험 만화,글: 곰돌이 co. ;그림: 홍종현,대한교과서,2006-2008,3.0,9788937842214,77400.0,400.0,"3,255",2015
134,해리포터와 불사조 기사단,조앤 K. 롤링 저;최인자 옮김,문학수첩,2003,51.0,9788983921437,4840.0,843.0,"3,255",2015
136,Why? 신분과 직업 ,글: 이근 ;그림: 극동만화연구소,예림당,2012,20.0,9788930232494,74910.0,911.0,"3,250",2015
137,(만화로 보는)그리스 로마 신화,토머스 불핀치 지음;서영 그림,가나출판사,2005,1.0,9788957363010,77840.0,219.0,"3,245",2015
138,고구려 시대 보물찾기,글: 곰돌이co. ;그림: 강경효,아이세움,2010-2011,1.0,9788937848407,77910.0,911.0,"3,242",2015
139,내일은 실험왕 :본격 대결 과학실험 만화,글: 곰돌이 co. ;그림: 홍종현,대한교과서,2006-2008,2.0,9788937842191,77400.0,400.0,"3,241",2015
140,손톱 깨물기 ,글: 고대영 ;그림: 김영진,길벗어린이,2008,,9788955820805,77810.0,813.6,"3,240",2015
141,Why? 영웅이야기 ,글: 이근 ;그림: 극동만화연구소,예림당,2011,15.0,9788930232449,74910.0,911.0,"3,236",2015
142,(만화로 보는)그리스 로마 신화,토머스 불핀치 지음;서영 그림,가나출판사,2005,4.0,9788957363041,73840.0,219.0,"3,223",2015
143,내일은 실험왕 :본격 대결 과학실험 만화,글: 곰돌이 co. ;그림: 홍종현,대한교과서,2006-2008,4.0,9788937842207,77400.0,400.0,"3,220",2015
144,마인드 스쿨 =Mind school,,비룡소,2013-2016,1.0,9788965481348,77190.0,190.0,"3,219",2015
145,우아한 거짓말 :김려령 장편소설 ,김려령,창비,2009,,9788936456221,43810.0,813.7,"3,217",2015
146,싸워도 돼요? ,글: 고대영 ;그림: 김영진,길벗어린이,2013,,9788955822823,77810.0,813.7,"3,216",2015
147,어린이 과학 형사대 CSI,글: 고희정 ;그림: 서용남,가나출판사,2008-2013,8.0,9788957364819,74400.0,400.0,"3,205",2015
148,심해에서 살아남기 ,글: 곰돌이 co. ;그림: 한현동,미래엔,2011,30.0,9788937883064,77470.0,400.0,"3,202",2015
149,어린이 과학 형사대 CSI,글: 고희정 ;그림: 서용남,가나출판사,2008-2013,18.0,9788957365373,74400.0,400.0,"3,194",2015
150,도깨비를 빨아 버린 우리 엄마,사토 와키코,한림출판사,1991,,9788970940199,77890.0,,"3,191",2015
150,지하 100층짜리 집 ,글·그림: 이와이 도시오 ;옮긴이: 김숙,북뱅크,2011,,9788989863915,73830.0,833.6,"3,191",2015
152,어린이 과학 형사대 CSI,글: 고희정 ;그림: 서용남,가나출판사,2008-2013,10.0,9788957364932,74400.0,400.0,"3,188",2015
153,(KBS 위기탈출) 넘버원,구성: 에듀코믹 ;원 프로덕션,밝은미래,2006-2015,15.0,9788992693394,77810.0,539.0,"3,180",2015
154,아름다운 가치 사전,채인선 글;김은정 그림,한울림어린이,2005,,9788995516287,73190.0,190.0,"3,178",2015
155,어린이 과학 형사대 CSI,글: 고희정 ;그림: 서용남,가나출판사,2008-2013,7.0,9788957364796,74400.0,400.0,"3,177",2015
156,정글에서 살아남기,글: 코믹컴 ;그림: 네모,루덴스미디어,2009-2013,4.0,9788994110042,77400.0,470.0,"3,170",2015
157,내일은 실험왕 :본격 대결 과학실험 만화,글: 곰돌이 co. ;그림: 홍종현,미래엔컬처그룹,2009-2010,10.0,9788937842276,77400.0,400.0,"3,169",2015
158,강아지똥 ,글: 권정생 ;그림: 정승각,길벗어린이,2012,,9788986621136,77810.0,813.6,"3,156",2015
159,(KBS 위기탈출) 넘버원,구성: 에듀코믹 ;원 프로덕션,밝은미래,2006-2015,27.0,9788965461210,77810.0,539.0,"3,144",2015
160,솔이의 추석 이야기 ,글·그림: 이억배,길벗어린이,2011,,9788986621198,77810.0,813.7,"3,143",2015
161,어린이 과학 형사대 CSI,글: 고희정 ;그림: 서용남,가나출판사,2008-2013,19.0,9788957365458,74400.0,400.0,"3,134",2015
162,(제로니모의) 환상모험,글: 제로니모 스틸턴 ;이승수,이퍼블릭,2008-2019,10.0,9788964805022,74880.0,883.0,"3,132",2015
163,Why? 쫓겨난 임금 ,글: 이근 ;그림: 극동만화연구소,예림당,2010,14.0,9788930232432,74910.0,911.0,"3,123",2015
164,정글에서 살아남기,글: 코믹컴 ;그림: 네모,루덴스미디어,2009-2013,3.0,9788994110035,77400.0,470.0,"3,122",2015
165,로봇 세계에서 살아남기 =Survival in robot world,글: 김정욱 ;그림: 한현동,미래엔,2012,34.0,9788937883804,77470.0,400.0,"3,114",2015
166,나미야 잡화점의 기적 :히가시노 게이고 장편소설 ,지은이: 히가시노 게이고 ;옮긴이: 양윤옥,현대문학,2012,,9788972756194,3830.0,833.6,"3,110",2015
167,엄마는 회사에서 내 생각 해? ,김영진 글·그림,길벗어린이,2014,,9788955823066,77810.0,813.7,"3,105",2015
168,세상에서 제일 힘센 수탉 ,글쓴이: 이호백 ;그린이: 이억배,재미마주,1997,,9788986565041,77810.0,813.6,"3,100",2015
169,용선생의 시끌벅적 한국사,그림: 이우일,사회평론,2012,1.0,9788964355213,64900.0,911.0,"3,096",2015
170,책 먹는 여우,프란치스카 비어만 지음;김경연 옮김,김영사,2001,,9788934908067,73850.0,853.0,"3,090",2015
