순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,year
12,(만화로 보는)그리스 로마 신화,토머스 불핀치 지음;홍은영 그림,가나출판사,2000-2005,20,9.78899E+12,74840,219,"2,849",2006
13,(만화로 보는)그리스 로마 신화,토머스 불핀치 지음;홍은영 그림,가나출판사,2000-2005,19,9.78899E+12,74840,219,"2,799",2006
14,해리포터와 불사조 기사단,조앤 K. 롤링 저;최인자 옮김,문학수첩,2003,51,9.78898E+12,4840,843,"2,784",2006
15,마법천자문:손오공의 한자 대탐험,시리얼 글·그림,북21아울북,2004,1,9.78895E+12,77720,711.4,"2,694",2006
16,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,홍거북",아울북,2005-2020,7,9.78895E+12,77720,711.4,"2,619",2006
17,해리포터와 불사조 기사단,조앤 K. 롤링 저;최인자 옮김,문학수첩,2003,52,9.78898E+12,4840,843,"2,578",2006
18,해리포터와 불사조 기사단,조앤 K. 롤링 저;최인자 옮김,문학수첩,2003,53,9.78898E+12,4840,843,"2,467",2006
19,해리포터와 불사조 기사단,조앤 K. 롤링 저;최인자 옮김,문학수첩,2003,55,9.78898E+12,4840,843,"2,466",2006
20,열 두 살의 여름,팻 브리슨 지음;이인숙 옮김,동산사,2005,,9.789E+12,73840,843,"2,426",2006
21,다빈치 코드 ,댄 브라운 지음 ;양선아 옮김,베텔스만 코리아,2004,1,9.78896E+12,4840,843.5,"2,419",2006
22,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,홍거북",아울북,2005-2020,9,9.78895E+12,77720,711.4,"2,390",2006
23,해리포터와 불사조 기사단,조앤 K. 롤링 저;최인자 옮김,문학수첩,2003,54,9.78898E+12,4840,843,"2,368",2006
24,(만화로 보는)그리스 로마 신화,토머스 불핀치 지음;홍은영 그림,가나출판사,2000-2005,18,9.78899E+12,74840,219,"2,179",2006
25,모모,미하엘 엔데 지음;한미희 옮김,비룡소,1999,,9.78895E+12,43850,853,"2,149",2006
26,행복한 붕어빵,이철환 글;김경희 그림,반딧불이,2005,,9.78899E+12,73810,818,"2,084",2006
27,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,홍거북",아울북,2005-2020,10,9.78895E+12,77720,711.4,"2,051",2006
28,(21세기)먼나라 이웃나라,이원복 글·그림,김영사,2003-2004,10,9.78893E+12,77940,909,"2,019",2006
29,(만화로 보는)그리스 로마 신화,토머스 불핀치 지음;홍은영 그림,가나출판사,2000-2005,17,9.78899E+12,74840,219,"1,986",2006
30,(만화로 보는)중국 신화,"최창륵,김택규 역",가나출판사,2004-2006,1,9.78896E+12,77820,219,"1,983",2006
30,다빈치 코드 ,댄 브라운 지음 ;양선아 옮김,베텔스만 코리아,2004,2,9.78896E+12,4840,843.5,"1,983",2006
32,나무,베르나르 베르베르 지음;이세욱 옮김,열린책들,2003,,9.78893E+12,3860,863,"1,980",2006
33,(21세기)먼나라 이웃나라,이원복 글·그림,김영사,2003-2004,11,9.78893E+12,77940,909,"1,920",2006
34,지진에서 살아남기,코믹컴 글;문정후 그림,대한교과서,2004,11,9.78894E+12,77450,400,"1,908",2006
35,(만화로 보는)중국 신화,"최창륵,김택규 역",가나출판사,2004-2006,2,9.78896E+12,77820,219,"1,884",2006
36,나쁜 어린이 표,글: 황선미;그림: 권사우,웅진씽크빅,2006,,9.7889E+12,74810,813.6,"1,877",2006
37,아빠에게 돌 던지는 아이,고정욱 글;박지훈 그림,JDM중앙출판사,2004,,9.78895E+12,74810,813.6,"1,870",2006
38,(만화로 보는)중국 신화,"최창륵,김택규 역",가나출판사,2004-2006,3,9.78896E+12,77820,219,"1,858",2006
39,수학 귀신 :수학을 싫어하는 한 소년이 수학의 원리를 깨우치기까지 ,한스 마그누스 엔첸스베르거 글 ;고영아 옮김,비룡소,1998,,9.78895E+12,43850,410,"1,855",2006
40,(만화로 보는)그리스 로마 신화,토머스 불핀치 지음;홍은영 그림,가나출판사,2000-2005,15,9.78899E+12,74840,219,"1,843",2006
41,산에서 살아남기,코믹컴 글;문정후 그림,대한교과서,2004,10,9.78894E+12,77450,400,"1,839",2006
41,(만화로 보는)그리스 로마 신화,토머스 불핀치 지음;홍은영 그림,가나출판사,2000-2005,16,9.78899E+12,74840,219,"1,839",2006
43,(만화로 보는)중국 신화,"최창륵,김택규 역",가나출판사,2004-2006,5,9.78896E+12,77820,219,"1,815",2006
44,(만화로 보는)중국 신화,"최창륵,김택규 역",가나출판사,2004-2006,4,9.78896E+12,77820,219,"1,811",2006
45,일기 감추는 날,황선미 글;소윤경 그림,웅진닷컴,2003,,9.7889E+12,74810,813.6,"1,789",2006
46,우리들의 행복한 시간,공지영,푸른숲,2005,,9.78897E+12,3810,,"1,786",2006
47,(21세기)먼나라 이웃나라,이원복 글·그림,김영사,2003-2004,12,9.78893E+12,77940,909,"1,746",2006
48,순대와 붕어빵:손호경 단편동화집,손호경 글·그림,푸른나무,2005,,9.78897E+12,73810,813.6,"1,743",2006
49,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,2002-2018,1,9.78895E+12,74840,843,"1,734",2006
50,연금술사,파울로 코엘료 지음;최정수 옮김,문학동네,2001,,9.78898E+12,3860,879,"1,714",2006
51,책 먹는 여우,프란치스카 비어만 지음;김경연 옮김,김영사,2001,,9.78893E+12,73850,853,"1,701",2006
52,똥벼락,김회경 글;조혜란 그림,사계절출판사,2001,,9.78897E+12,77850,813.6,"1,699",2006
53,(만화로 보는)중국 신화,"최창륵,김택규 역",가나출판사,2004-2006,6,9.78896E+12,77820,219,"1,687",2006
54,"민우야, 넌 할 수 있어!",고정욱 글;허주연 그림,아이앤북,2005,,9.78899E+12,73810,813.6,"1,673",2006
55,초대받은 아이들,황선미 글;김진이 그림,웅진닷컴,2001,,9.7889E+12,74810,813.6,"1,667",2006
56,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,2002-2018,2,9.78895E+12,73840,843,"1,664",2006
57,남극에서 살아남기,코믹컴 글;문정후 그림,대한교과서,2005,12,9.78894E+12,77980,400,"1,659",2006
58,수수깡 안경:이영철 동화집,이영철 글;신가영 그림,한길사,2002,,9.78894E+12,74810,813.6,"1,630",2006
59,똥 봉투 들고 학교 가는 날 ,글: 박성철 ;그림: 전복순,아이앤북,2010,,9.78899E+12,73810,813.7,"1,624",2006
60,노빈손의 무인도 완전정복:만화 <로빈슨 크루소 따라잡기>,이우일 글·그림,뜨인돌출판사,2004,,9.78896E+12,77410,400,"1,615",2006
61,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,2002-2018,5,9.78895E+12,73840,843,"1,599",2006
62,춘악이,김나무 글;강전희 그림,문학동네,2005,,9.78895E+12,73810,813.6,"1,594",2006
63,선생님이랑 결혼할래요 ,이응률 글 ;전복순 그림,청솔,2008,,9.78897E+12,73810,813.6,"1,590",2006
64,(만화로 보는)그리스 로마 신화,토머스 불핀치 지음;홍은영 그림,가나출판사,2000-2005,13,9.78899E+12,74840,219,"1,588",2006
65,동굴에서 살아남기,코믹컴 글;문정후 그림,대한교과서,2004,9,9.78894E+12,77450,400,"1,571",2006
66,강아지똥 ,글: 권정생 ;그림: 정승각,길벗어린이,2012,,9.78899E+12,77810,813.6,"1,565",2006
67,우리들의 일그러진 영웅,이문열 지음,다림,1999,,9.78899E+12,73810,813.6,"1,558",2006
68,(하울의)움직이는 성,다이애나 윈 존스 지음,문학수첩 리틀북스,2004-2010,1,9.78899E+12,4840,843,"1,545",2006
69,쥐포 반사:김영주 동화집,김영주 지음;김호민 그림,우리교육,2005,,9.78898E+12,73810,813.6,"1,542",2006
70,부자가 된 신데렐라 거지가 된 백설공주,그림나무 글·그림,북21을파소,2004,,9.78895E+12,77320,320,"1,539",2006
71,(내게 너무 일찍 찾아온)사춘기,정영애 글;최양숙 그림,예림당,2005,,9.78893E+12,73810,813.6,"1,538",2006
72,(팡야)스펀지 과학,엔트리브 원작;김도형 그림,우리두리,2005,,9.78899E+12,73810,400,"1,537",2006
73,내이름은 김삼순,지수현 지음,눈과마음,2004,,9.78896E+12,3810,813.6,"1,530",2006
74,(만화) 한국사 바로보기,이현세 만화;김미영 글,녹색지팡이&프레스,2006,1,9.78899E+12,77910,911,"1,524",2006
75,지도 밖으로 행군하라=Marching off the map,한비야 지음,푸른숲,2005,,9.78897E+12,3810,816.6,"1,522",2006
76,짜장 짬뽕 탕수육,김영주 글;고경숙 그림,재미마주,2002,,9.78899E+12,73810,813.6,"1,499",2006
77,피타고라스 구출작전,김성수 글;최영란 그림,김영사,2005,,9.78893E+12,43410,410,"1,498",2006
78,(교과서와 함께 읽는)우리 고구려사,정재홍 글·그림,김영사,2003,2,9.78893E+12,77910,911.03,"1,497",2006
78,빡빡머리 엄마,박관희 글;박혜남 그림,낮은산,2005,,9.78899E+12,73810,813.6,"1,497",2006
80,(박완서 동화집)자전거 도둑,박완서 글;한병호 그림,다림,2000,,9.78899E+12,73810,813.6,"1,493",2006
81,양파의 왕따 일기,문선 글;박철민 그림,파랑새어린이,2001,,9.78897E+12,73810,813.6,"1,490",2006
82,(만화로 보는)그리스 로마 신화,토머스 불핀치 지음;홍은영 그림,가나출판사,2000-2005,14,9.78899E+12,74840,219,"1,480",2006
83,말 잘하는 아이가 공부도 잘한다,이정숙 글;김승준 그림,나무생각,2005,,9.78899E+12,73370,802,"1,471",2006
84,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,2002-2018,31,9.78895E+12,73840,843,"1,470",2006
85,천사와 악마,댄 브라운 지음;양선아 옮김,베텔스만 코리아,2004,1,9.78896E+12,4840,843,"1,465",2006
86,열세 살 키라:삶의 지혜를 찾아가는 성장 동화,보도 섀퍼 지음;최혜인 그림,북21 을파소,2004,,9.78895E+12,73850,194,"1,462",2006
86,"와, 개똥참외다!",김시영 글·그림,문학동네,2005,,9.78898E+12,77810,813.6,"1,462",2006
88,진주 귀고리 소녀,트레이시 슈발리에 지음;양선아 옮김,강,2003,,9.78898E+12,3840,843,"1,457",2006
88,세상의 중심에서 사랑을 외치다 ,카타야마 쿄이치 지음 ;안중식 옮김,지식여행,2004,,9.78899E+12,4830,833.6,"1,457",2006
90,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,2002-2018,32,9.78895E+12,73840,843,"1,454",2006
91,짱뚱이의 아빠,오진희 글;신영식 그림,파랑새어린이,2004,6,9.78897E+12,77810,813.6,"1,449",2006
92,나니아 연대기 ,C.S. 루이스 글 ;햇살과나무꾼 옮김,시공주니어,2005,,9.78895E+12,3840,843.5,"1,444",2006
93,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,2002-2018,10,9.78895E+12,73840,843,"1,440",2006
94,미국에서 보물찾기,곰돌이 co. 글;강경효 그림,대한교과서,2005,6,9.78894E+12,77900,942,"1,432",2006
95,곤충 세계에서 살아남기,코믹컴 기획·글;네모 그림,대한교과서,2005-2007,13,9.78894E+12,77490,400,"1,427",2006
96,해리포터와 불의 잔,조앤 K. 롤링 지음;최인자 [공]옮김,문학수첩,2000,41,9.78898E+12,4840,843,"1,423",2006
97,도쿄타워=Tokyo tower,에쿠니 가오리 지음;신유희 옮김,소담출판사,2005,,9.78897E+12,3830,833.6,"1,421",2006
98,교환 일기:오미경 장편동화,오미경 지음;최정인 그림,푸른책들,2005,,9.78896E+12,73810,813.6,"1,417",2006
99,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,2002-2018,3,9.78895E+12,73840,843,"1,404",2006
100,(21세기)먼나라 이웃나라,이원복 글·그림,김영사,2003-2004,9,9.78893E+12,77920,909,"1,401",2006
101,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,2002-2018,29,9.78895E+12,73840,843,"1,400",2006
102,"안녕, 형아",김은정 각본;한재홍 그림,예림당,2005,,9.78893E+12,73810,813.6,"1,398",2006
103,(만화) 한국사 바로보기,이현세 만화;김미영 글,녹색지팡이&프레스,2006,2,9.78899E+12,77910,911,"1,395",2006
104,(청소년)토지:박경리 대하소설,박경리 지음;토지문학연구회 엮음,이룸,2003,1,9.78896E+12,4810,813.6,"1,394",2006
105,(교과서와 함께 읽는)우리 고구려사,정재홍 글·그림,김영사,2003,1,9.78893E+12,77910,911.03,"1,393",2006
106,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,2002-2018,12,9.78895E+12,73840,843,"1,390",2006
106,(위기철 소설)아홉살 인생,위기철 지음,청년사,2002,,9.78897E+12,3810,813.6,"1,390",2006
108,일본에서 보물찾기,곰돌이 co. 글;강경효 그림,대한교과서,2005,7,9.78894E+12,77900,913,"1,389",2006
108,찰리와 초콜릿 공장=Charlie and the chocolate factory,로알드 달 글;지혜연 옮김,시공주니어,2000,,9.78895E+12,73840,843,"1,389",2006
110,(박완서 장편소설)그 남자네 집,박완서 지음,현대문학,2004,,9.78897E+12,3810,813.6,"1,386",2006
111,"똑같이 공부해도 일등하는 아이, 꼴찌하는 아이",정재은 글;전영신 그림,글송이,2004,,9.78896E+12,73800,373,"1,384",2006
112,"친구야, 공부 왜 하니?",곽기우...[등]지음;문현주 [공]그림,큰나,2005,,9.78899E+12,73810,373,"1,381",2006
113,인도에서 보물찾기,곰돌이 co. 글;강경효 그림,대한교과서,2004,4,9.78894E+12,77900,915,"1,380",2006
114,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,2002-2018,9,9.78895E+12,73840,843,"1,378",2006
114,(만화로 보는)그리스 로마 신화,토머스 불핀치 지음;홍은영 그림,가나출판사,2000-2005,12,9.78899E+12,74840,219,"1,378",2006
116,천사와 악마,댄 브라운 지음;양선아 옮김,베텔스만 코리아,2004,2,9.78896E+12,4840,843,"1,376",2006
117,잔소리 없는 날 ,안네마리 노르덴 글 ;배정희 옮김,보물창고,2006,,9.78899E+12,73850,853,"1,371",2006
118,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,2002-2018,30,9.78895E+12,73840,843,"1,370",2006
119,비타민 동화,박성철 글;김수현 그림,계림닷컴,2004,,9.78895E+12,73810,813.6,"1,369",2006
120,바다에서 살아남기,코믹컴 글;정준규 그림,대한교과서,2003,7,9.78894E+12,77450,400,"1,366",2006
121,선생님은 모르는 게 너무 많아,강무홍 지음;이형진 그림,사계절출판사,2001,,9.78897E+12,73810,813.6,"1,365",2006
122,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,2002-2018,6,9.78895E+12,73840,843,"1,359",2006
122,예담이는 열두 살에 1000만원을 모았어요,김선희 지음,명진출판,2003,,9.78898E+12,73320,320,"1,359",2006
122,(구성애 아줌마의) 초딩 아우성 ,구성애 글 ;리갤러리 그림,올리브M&B,2004,,9.78899E+12,77510,334.22,"1,359",2006
125,이집트에서 보물찾기,곰돌이 co. 글;강경효 그림,대한교과서,2005,5,9.78894E+12,77900,932,"1,358",2006
126,(클라리스 빈의)영어 시험 탈출 작전,로렌 차일드 지음;김난령 옮김,국민서관,2005,,9.78891E+12,77840,843,"1,352",2006
127,종이밥,김중미 글;김환영 그림,낮은산,2002,,9.78899E+12,73810,813.6,"1,351",2006
128,까막눈 삼디기,원유순 글;이현미 그림,웅진닷컴,2001,,9.7889E+12,74810,813.6,"1,342",2006
128,곤충의 비밀,이수영 글.사진,예림당,2000,,9.78893E+12,76490,495,"1,342",2006
130,아버지의 국밥,김진완 글;김시영 그림,문학동네,2005,,9.78895E+12,73810,813.6,"1,341",2006
131,(만화) 한국사 바로보기,이현세 만화;김미영 글,녹색지팡이&프레스,2006,3,9.78899E+12,77910,911,"1,339",2006
132,우리 가족입니다,이혜란 지음,보림출판사,2005,,9.78894E+12,77810,813.6,"1,338",2006
133,내 짝꿍 최영대 ,글: 채인선 ;그림: 정순희,재미마주,1997,,9.78899E+12,73810,813.6,"1,337",2006
134,내 똥 내 밥,김용택 글;박건웅 그림,실천문학,2005,,9.78894E+12,73810,811.8,"1,334",2006
134,(만화)열두 살에 부자가 된 키라,보도 섀퍼 원작;그림나무 글·그림,북21 을파소,2002,2,9.78895E+12,77320,325,"1,334",2006
134,미스코리아 대회를 폭파하라,김신명숙 지음,이프,1999,,9.789E+12,3810,813.6,"1,334",2006
137,트럭 속 파란눈이,황선미 글;이상권 그림,시공사,2005,,9.78895E+12,73810,813.6,"1,333",2006
138,똥은 참 대단해!,글: 허은미;꾸밈: 조은화,웅진씽크빅,2006,,9.7889E+12,73810,375.1,"1,332",2006
139,나는 싸기 대장의 형님,조성자 글;김병하 그림,시공사,2001,,9.78895E+12,73810,813.6,"1,331",2006
139,(만화로 보는)그리스 로마 신화,토머스 불핀치 지음;홍은영 그림,가나출판사,2000-2005,11,9.78899E+12,74840,219,"1,331",2006
141,(만화)열두 살에 부자가 된 키라,보도 섀퍼 원작;그림나무 글·그림,북21 을파소,2002,3,9.78895E+12,77320,325,"1,325",2006
142,"지금, 만나러 갑니다",이치카와 다쿠지 지음;양윤옥 옮김,랜덤하우스중앙,2005,,9.78896E+12,3830,833.6,"1,322",2006
143,해리포터와 불의 잔,조앤 K. 롤링 지음;최인자 [공]옮김,문학수첩,2000,42,9.78898E+12,4840,843,"1,312",2006
144,(만화로 보는)중국 신화,"최창륵,김택규 역",가나출판사,2004-2006,7,9.78896E+12,77820,219,"1,303",2006
145,중국에서 보물찾기,곰돌이 co. 글;강경효 그림,대한교과서,2004,3,9.78894E+12,77900,912,"1,302",2006
145,(만화)한국사 바로 보기,이현세 만화;권민정 [공]글,녹색지팡이 & 프레스,2004-2005,4,9.78899E+12,77910,911,"1,302",2006
147,(만화)태백산맥,조정래 원작;박산하 만화,더북컴퍼니,2004-2006,2,9.78899E+12,77810,813.6,"1,297",2006
148,노란 양동이,모리야마 미야코 지음;양선하 옮김,현암사,2000,,9.78893E+12,73830,833,"1,296",2006
149,마법의 설탕 두 조각,미카엘 엔데 글;유혜자 옮김,한길사,2001,,9.78894E+12,74850,853,"1,293",2006
150,초원에서 살아남기,코믹컴 글;정준규 그림,대한교과서,2003,6,9.78894E+12,77490,400,"1,292",2006
151,루루의 양말,세나 게이코 지음;김난주 옮김,비룡소,2000,4,9.78895E+12,77320,833,"1,291",2006
152,(만화)열두 살에 부자가 된 키라,보도 섀퍼 원작;그림나무 글·그림,북21 을파소,2002,1,9.78895E+12,77320,325,"1,290",2006
153,(초등학생이 가장 궁금해하는)100가지 과학 1000가지 상식,이광렬 글;신경순 그림,세상모든책,2003,,9.78896E+12,73400,400,"1,289",2006
154,손 큰 할머니의 만두 만들기 ,글: 채인선 ;그림: 이억배,재미마주,1998,,9.78899E+12,73810,813.6,"1,287",2006
155,너도 하늘말나리야:이금이 장편동화,이금이 지음;송진헌 그림,푸른책들,1999,,9.78899E+12,73810,813.8,"1,284",2006
156,만희네 집,글·그림: 권윤덕,길벗어린이,2006,,9.78899E+12,77810,813.6,"1,280",2006
157,시베리아에서 살아남기,코믹컴 글;정준규 그림,대한교과서,2004,8,9.78894E+12,77400,400,"1,279",2006
158,(만화)삼국지,나관중 원작;이희재 만화,대한교과서,2001-2002,1,9.78894E+12,77820,823.5,"1,276",2006
158,나보다 작은 형,임정진 글;이웅기 그림,푸른숲,2001,,9.78897E+12,73810,813.6,"1,276",2006
160,사냥꾼을 만난 꼬마곰 ,앤서니 브라운 글·그림 ;공경희 옮김,웅진씽크빅,2015,,9.7889E+12,74840,843,"1,275",2006
161,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,2002-2018,11,9.78895E+12,73840,843,"1,272",2006
162,(이금이 성장소설)유진과 유진,이금이 지음,푸른책들,2004,,9.78896E+12,3810,813.6,"1,271",2006
163,지진에서 살아남기,코믹컴 글;문정후 그림,대한교과서,2004,,9.78894E+12,77450,400,"1,267",2006
164,우리는 벌거숭이 화가,문승연 글;이수지 그림,돌베개어린이,2005,,9.78899E+12,77810,813.6,"1,261",2006
165,인기 만점 백설공주 매력 만점 신데렐라,그림나무 글·그림,북21을파소,2004,,9.78895E+12,77810,331,"1,260",2006
165,(만화)태백산맥,조정래 원작;박산하 만화,더북컴퍼니,2004-2006,1,9.78899E+12,77810,813.6,"1,260",2006
167,엄마 마중,이태준 글;김동성 그림,한길사,2004,,9.78894E+12,74810,813.6,"1,255",2006
168,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,2002-2018,16,9.78895E+12,73840,843,"1,252",2006
169,(벌레들이 살아온 이야기) 곤충전설,이상대 지음;이제호 그림,우리교육,2005,,9.78898E+12,73810,495,"1,251",2006
170,돼지책,앤서니 브라운 글·그림;허은미 옮김,웅진닷컴,2001,,9.7889E+12,74840,843,"1,248",2006
171,내 이름은 나답게,김향이 지음;김종도 그림,사계절,1999,,9.78897E+12,73810,813.8,"1,247",2006
172,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,2002-2018,25,9.78895E+12,73840,843,"1,246",2006
172,검정고무신,도래미 글;이우영 그림,파랑새어린이,2004-2007,1,9.78897E+12,77810,657,"1,246",2006
174,난장이가 쏘아올린 작은 공:조세희 소설집,조세희,이성과 힘,2000,,9.789E+12,3810,813.6,"1,243",2006
175,소원을 들어주는 선물,김선희 글;이상권 그림,웅진닷컴,2004,,9.7889E+12,74810,813.6,"1,242",2006
175,(21세기)먼나라 이웃나라,이원복 글·그림,김영사,2003-2004,2,9.78893E+12,77920,909,"1,242",2006
177,"미술, 공간, 도시:공공미술과 도시의 미래",맬컴 마일스 지음;박삼철 옮김,학고재,2000,,9.78899E+12,3600,539.7,"1,241",2006
177,(만화로 보는)그리스 로마 신화,토머스 불핀치 지음;홍은영 그림,가나출판사,2000-2005,10,9.78899E+12,73480,219,"1,241",2006
179,해리포터와 불의 잔,조앤 K. 롤링 지음;최인자 [공]옮김,문학수첩,2000,43,9.78898E+12,4840,843,"1,240",2006
180,동굴에서 살아남기,코믹컴 글;문정후 그림,대한교과서,2004,,9.78894E+12,77450,400,"1,239",2006
181,(지도 없이 떠나는)101일간의 세계 일주,호기심박스 글;노기동 그림,영교출판,2004,,9.78898E+12,73400,909,"1,236",2006
182,(21세기)먼나라 이웃나라,이원복 글·그림,김영사,2003-2004,1,9.78893E+12,77920,909,"1,231",2006
183,(정갑영 교수의)재미있는 두루누리 경제,정갑영 글;박철권 그림,두산동아,2004,,9.7889E+12,47320,320,"1,229",2006
183,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,2002-2018,14,9.78895E+12,73840,843,"1,229",2006
185,내 귀가 되어줄래?,신영혜 지음;강미선 그림,미디어윌,2005,,9.78899E+12,73810,813.6,"1,228",2006
186,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,2002-2018,19,9.78895E+12,73840,843,"1,227",2006
186,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,2002-2018,23,9.78895E+12,73840,843,"1,227",2006
188,마시멜로 이야기,"호아킴 데 포사다,정지영 옮김",한국경제신문,2006,,9.78895E+12,3320,325.04,"1,224",2006
188,(하울의)움직이는 성,다이애나 윈 존스 지음,문학수첩 리틀북스,2004-2010,2,9.78899E+12,4840,843,"1,224",2006
190,엄마 내 마음이 아파요,노경실 글;이형진 그림,청년사,2003,,9.78897E+12,73810,813.6,"1,223",2006
190,아낌없이 주는 이야기,김현태 글;원혜진 그림,아이앤북,2004,,9.78899E+12,73800,199,"1,223",2006
192,열 살이면 세상을 알 만한 나이,노경실 글;이상권 그림,푸른숲,2001,,9.78897E+12,73810,813.6,"1,219",2006
193,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,2002-2018,17,9.78895E+12,73840,843,"1,218",2006
194,누리야 누리야,양귀자 지음,문공사,2002,,9.78895E+12,73800,813.6,"1,217",2006
195,유리 공주 원경이,홍유현 글;심은숙 그림,문공사,2005,,9.78895E+12,73800,818,"1,216",2006
195,아낌없이 주는 나무,쉘 실버스타인 글/그림;이재명 옮김,시공사,2001,,9.78895E+12,43840,843,"1,216",2006
195,(정재승의 만화)과학 콘서트,정재승 글;김석 그림,휴머니스트,2004-2005,1,9.78899E+12,77400,400,"1,216",2006
198,"플라이, 대디, 플라이",가네시로 카즈키 지음;양억관 옮김,대한교과서,2003,,9.78894E+12,3830,833.6,"1,214",2006
199,신데렐라와 마법의 거울조각,그림나무 글·그림,북21 을파소,2004,,9.78895E+12,77320,189,"1,210",2006
200,인간,베르나르 베르베르 지음;이세욱 옮김,열린책들,2004,,9.78893E+12,3860,863,"1,208",2006
1,해리포터와 혼혈왕자,조앤 K. 롤링 저;최인자 옮김,문학수첩,2005,61,9.78898E+12,4840,843,"4,200",2007
2,해리포터와 혼혈왕자,조앤 K. 롤링 저;최인자 옮김,문학수첩,2005,63,9.78898E+12,4840,843,"3,834",2007
3,해리포터와 혼혈왕자,조앤 K. 롤링 저;최인자 옮김,문학수첩,2005,62,9.78898E+12,4840,843,"3,726",2007
4,(어린이를 위한) 마시멜로 이야기:꿈을 찾아주는 레인보우 메시지,호아킴 데 포사다 원작;신명환 그림,깊은책속옹달샘,2006,,9.78896E+12,73800,325,"3,616",2007
5,마법천자문:손오공의 한자 대탐험,시리얼 글·그림,북21아울북,2004,6,9.78895E+12,77720,711.4,"3,551",2007
6,마법천자문:손오공의 한자 대탐험,시리얼 글·그림,북21아울북,2004,5,9.78895E+12,77720,711.4,"3,539",2007
7,해리포터와 혼혈왕자,조앤 K. 롤링 저;최인자 옮김,문학수첩,2005,64,9.78898E+12,4840,843,"3,499",2007
8,마법천자문:손오공의 한자 대탐험,시리얼 글·그림,북21아울북,2004,4,9.78895E+12,77720,711.4,"3,338",2007
9,해리포터와 불사조 기사단,조앤 K. 롤링 저;최인자 옮김,문학수첩,2003,51,9.78898E+12,4840,843,"3,330",2007
10,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,홍거북",아울북,2005-2020,8,9.78895E+12,77720,711.4,"3,311",2007
11,마법천자문:손오공의 한자 대탐험,시리얼 글·그림,북21아울북,2004,3,9.78895E+12,77720,711.4,"3,310",2007
12,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,홍거북",아울북,2005-2020,12,9.78895E+12,77720,711.4,"3,298",2007
13,우리들의 행복한 시간,공지영,푸른숲,2005,,9.78897E+12,3810,,"3,084",2007
14,해리포터와 불사조 기사단,조앤 K. 롤링 저;최인자 옮김,문학수첩,2003,52,9.78898E+12,4840,843,"3,030",2007
15,마법천자문:손오공의 한자 대탐험,시리얼 글·그림,북21아울북,2004,2,9.78895E+12,77720,711.4,"3,014",2007
16,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,홍거북",아울북,2005-2020,10,9.78895E+12,77720,711.4,"3,000",2007
17,마법천자문:손오공의 한자 대탐험,시리얼 글·그림,북21아울북,2004,1,9.78895E+12,77720,711.4,"2,998",2007
18,(만화로 보는)그리스 로마 신화,토머스 불핀치 지음;홍은영 그림,가나출판사,2000-2005,20,9.78899E+12,74840,219,"2,977",2007
19,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,홍거북",아울북,2005-2020,11,9.78895E+12,77720,711.4,"2,952",2007
20,해리포터와 불사조 기사단,조앤 K. 롤링 저;최인자 옮김,문학수첩,2003,53,9.78898E+12,4840,843,"2,929",2007
21,(만화로 보는)그리스 로마 신화,토머스 불핀치 지음;홍은영 그림,가나출판사,2000-2005,19,9.78899E+12,74840,219,"2,884",2007
22,해리포터와 불사조 기사단,조앤 K. 롤링 저;최인자 옮김,문학수첩,2003,55,9.78898E+12,4840,843,"2,883",2007
