순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,year
43,내일은 실험왕 :본격 대결 과학실험 만화,글: 곰돌이 co. ;그림: 홍종현,대한교과서,2006-2008,3,9.78894E+12,77400,400,"4,218",2010
44,(KBS 위기탈출) 넘버원,구성: 에듀코믹 ;원 프로덕션,밝은미래,2006-2015,1,9.789E+12,77810,539,"4,216",2010
45,마법천자문:손오공의 한자 대탐험,시리얼 글·그림,북21아울북,2004,1,9.78895E+12,77720,711.4,"4,214",2010
46,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,홍거북",아울북,2005-2020,17,9.78895E+12,77720,711.4,"4,212",2010
47,Why? 스포츠 과학,글: 조영선;만화: 이영호,예림당,2007,33,9.78893E+12,73690,692,"4,198",2010
48,내일은 실험왕 :본격 대결 과학실험 만화,글: 곰돌이 co. ;그림: 홍종현,대한교과서,2006-2008,2,9.78894E+12,77400,400,"4,159",2010
49,내일은 실험왕 :본격 대결 과학실험 만화,글: 곰돌이 co. ;그림: 홍종현,미래엔컬처그룹,2009-2010,11,9.78894E+12,77400,400,"4,157",2010
50,이클립스 :스테프니 메이어 장편소설 ,지은이: 스테프니 메이어 ;옮긴이: 윤정숙,북폴리오,2008,,9.78894E+12,3840,843,"4,133",2010
51,브라질에서 보물찾기,글: 곰돌이 co.;그림: 강경효,대한교과서,2006,12,9.78894E+12,77900,953,"4,132",2010
52,Why? 과학과 의학 ,글: 이근 ;[그린이]: 극동만화연구소,예림당,2009,7,9.78893E+12,73910,911,"4,120",2010
53,내일은 실험왕 :본격 대결 과학실험 만화,글: 곰돌이 co. ;그림: 홍종현,미래엔컬처그룹,2009-2010,10,9.78894E+12,77400,400,"4,116",2010
54,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,홍거북",아울북,2005-2020,15,9.78895E+12,77720,711.4,"4,095",2010
55,내일은 실험왕 :본격 대결 과학실험 만화,글: 곰돌이 co. ;그림: 홍종현,대한교과서,2006-2008,5,9.78894E+12,77400,400,"4,094",2010
56,내일은 실험왕 :본격 대결 과학실험 만화,글: 곰돌이 co. ;그림: 홍종현,대한교과서,2006-2008,4,9.78894E+12,77400,400,"4,080",2010
57,Why? 미래과학 ,글: 조영선 ;만화: 이영호,예림당,2008,42,9.78893E+12,73420,400,"4,075",2010
58,오스트리아에서 보물찾기 ,글: 곰돌이 co. ;그림: 강경효,미래엔 컬처그룹,2009,21,9.78894E+12,77900,925.5,"4,071",2010
59,해리포터와 죽음의 성물,조앤 K 롤링 지음 ;최인자 옮김,문학수첩,2007,72,9.78898E+12,4840,843,"4,060",2010
60,(KBS 위기탈출) 넘버원,구성: 에듀코믹 ;원 프로덕션,밝은미래,2006-2015,12,9.78899E+12,77810,539,"4,005",2010
61,브레이킹 던 :스테프니 메이어 장편소설 ,지은이: 스테프니 메이어 ;옮긴이: 윤정숙,미래엔컬처그룹,2009,,9.78894E+12,3840,843,"4,001",2010
62,일본에서 보물찾기,곰돌이 co. 글;강경효 그림,대한교과서,2005,7,9.78894E+12,77900,913,"3,999",2010
63,Why? 유전과 혈액형 ,글: 전재운 ;만화: 최명구,예림당,2008,43,9.78893E+12,73400,476,"3,998",2010
64,그리스에서 보물찾기,글: 곰돌이 co.;그림: 강경효,대한교과서,2005,8,9.78894E+12,77900,921,"3,987",2010
65,위저드 베이커리 =구병모 장편소설 /Wizard bakery ,지은이: 구병모,창비,2009,,9.78894E+12,3810,813.7,"3,922",2010
66,독일에서 보물찾기,글: 곰돌이 co.;그림: 강경효,대한교과서,2007,10,9.78894E+12,77900,925,"3,918",2010
67,완득이 :김려령 장편소설 ,김려령,창비,2008,,9.78894E+12,3810,813.6,"3,901",2010
68,Why? 상도와 경제 ,글: 이근 ;그림: 극동만화연구소,예림당,2009,6,9.78893E+12,73910,911,"3,888",2010
69,트와일라잇 :스테프니 메이어 장편소설 ,스테프니 메이어 [지음] ;변용란 옮김,대한교과서,2008,,9.78894E+12,3840,843,"3,868",2010
70,Why? 실험관찰 ,글: 전재운 ;만화: 최익규,예림당,2008,41,9.78893E+12,73420,400,"3,855",2010
71,미국에서 보물찾기,곰돌이 co. 글;강경효 그림,대한교과서,2005,6,9.78894E+12,77900,942,"3,828",2010
72,Why? 뇌 ,글: 남춘자 ;만화: 박종성,예림당,2008,36,9.78893E+12,73490,511,"3,827",2010
73,이집트에서 보물찾기,곰돌이 co. 글;강경효 그림,대한교과서,2005,5,9.78894E+12,77900,932,"3,823",2010
73,"그건, 사랑이었네 :한비야 에세이 ",지은이: 한비야,푸른숲,2009,,9.78897E+12,3810,818,"3,823",2010
75,틀려도 괜찮아,마키타 신지 글;유문조 옮김,토토북,2006,,9.78899E+12,77830,833.6,"3,822",2010
76,손톱 깨물기 ,글: 고대영 ;그림: 김영진,길벗어린이,2008,,9.78896E+12,77810,813.6,"3,819",2010
76,해리포터와 죽음의 성물,조앤 K 롤링 지음 ;최인자 옮김,문학수첩,2007,74,9.78898E+12,4840,843,"3,819",2010
78,엽기 과학자 프래니,글·그림: 짐 벤튼;옮김: 박수현,언어세상,2005-2006,3,9.78896E+12,74840,843,"3,817",2010
79,Why? 독 있는 동식물,글: 정수은;만화: 송회석,예림당,2006,26,9.78893E+12,73400,472,"3,807",2010
80,지도 밖으로 행군하라=Marching off the map,한비야 지음,푸른숲,2005,,9.78897E+12,3810,816.6,"3,793",2010
81,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,홍거북",아울북,2005-2020,14,9.78895E+12,77720,711.4,"3,788",2010
82,Why? 과학사건 ,글: 박상욱 ;만화: 이태훈,예림당,2008,50,9.78893E+12,73380,409,"3,770",2010
83,지진에서 살아남기,코믹컴 글;문정후 그림,대한교과서,2004,11,9.78894E+12,77450,400,"3,767",2010
84,(KBS 위기탈출) 넘버원,구성: 에듀코믹 ;원 프로덕션,밝은미래,2006-2015,13,9.78899E+12,77810,539,"3,756",2010
85,내일은 실험왕 :본격 대결 과학실험 만화,글: 곰돌이 co. ;그림: 홍종현,미래엔컬처그룹,2009-2010,12,9.78894E+12,77400,400,"3,744",2010
86,인도에서 보물찾기,곰돌이 co. 글;강경효 그림,대한교과서,2004,4,9.78894E+12,77900,915,"3,743",2010
87,Why? 빛과소리 ,글: 조영선 ;만화: 이영호,예림당,2008,37,9.78893E+12,73420,420,"3,719",2010
88,남극에서 살아남기,코믹컴 글;문정후 그림,대한교과서,2005,12,9.78894E+12,77980,400,"3,714",2010
89,Why? 물고기 ,글: 김남길 ;만화: 송회석,예림당,2008,45,9.78893E+12,73490,497,"3,699",2010
90,해리포터와 죽음의 성물,조앤 K 롤링 지음 ;최인자 옮김,문학수첩,2007,73,9.78898E+12,4840,843,"3,684",2010
91,Why? 정보통신 ,글: 조영선 ;만화: 김강호,예림당,2008,38,9.78893E+12,73560,567,"3,672",2010
92,"줄리어스, 어디 있니? ",글·그림: 존 버닝햄 ;옮김: 김정희,현북스,2013,,9.789E+12,77840,843,"3,642",2010
93,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,홍거북",아울북,2005-2020,13,9.78895E+12,77720,711.4,"3,638",2010
94,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,6,9.78895E+12,77810,410,"3,635",2010
95,산에서 살아남기,코믹컴 글;문정후 그림,대한교과서,2004,10,9.78894E+12,77450,400,"3,631",2010
96,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,홍거북",아울북,2005-2020,12,9.78895E+12,77720,711.4,"3,629",2010
97,엽기 과학자 프래니,글·그림: 짐 벤튼;옮김: 박수현,언어세상,2005-2006,1,9.78896E+12,74840,843,"3,618",2010
98,수학 귀신 :수학을 싫어하는 한 소년이 수학의 원리를 깨우치기까지 ,한스 마그누스 엔첸스베르거 글 ;고영아 옮김,비룡소,1998,,9.78895E+12,43850,410,"3,598",2010
99,바다에서 살아남기,코믹컴 글;정준규 그림,대한교과서,2003,7,9.78894E+12,77450,400,"3,594",2010
100,엽기 과학자 프래니,글·그림: 짐 벤튼;옮김: 박수현,언어세상,2005-2006,4,9.78896E+12,74840,843,"3,590",2010
101,리버보이 ,팀 보울러 지음 ;정해영 옮김,다산책방,2007,,9.78899E+12,3830,843,"3,589",2010
102,엽기 과학자 프래니,글·그림: 짐 벤튼;옮김: 박수현,언어세상,2005-2006,2,9.78896E+12,74840,843,"3,582",2010
103,Why? 별과 별자리,글: 파피루스;만화: 이금돌,예림당,2007,35,9.78893E+12,73440,443,"3,575",2010
104,세상에서 제일 힘센 수탉 ,글쓴이: 이호백 ;그린이: 이억배,재미마주,1997,,9.78899E+12,77810,813.6,"3,573",2010
105,(KBS 위기탈출) 넘버원,구성: 에듀코믹 ;원 프로덕션,밝은미래,2006-2015,14,9.78899E+12,77810,539,"3,571",2010
106,엽기 과학자 프래니,글·그림: 짐 벤튼;옮김: 박수현,이퍼블릭,2007,6,9.78893E+12,74840,843,"3,561",2010
107,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,9,9.78895E+12,77810,410,"3,541",2010
108,중국에서 보물찾기,곰돌이 co. 글;강경효 그림,대한교과서,2004,3,9.78894E+12,77900,912,"3,517",2010
109,Why? 전기전자 ,글: 조영선 ;만화: 이영호,예림당,2008,49,9.78893E+12,73560,427,"3,511",2010
110,두발자전거 배우기 ,글: 고대영 ;그림: 김영진,길벗어린이,2009,,9.78896E+12,77810,813.6,"3,499",2010
111,이스라엘에서 보물찾기 ,글: 곰돌이 co. ;그림: 강경효,미래엔컬처그룹,2009,22,9.78894E+12,77900,919.4,"3,498",2010
112,동굴에서 살아남기,코믹컴 글;문정후 그림,대한교과서,2004,9,9.78894E+12,77450,400,"3,489",2010
113,무인도에서 살아남기,최덕희 글;강경효 그림,대한교과서,2001,1,9.78894E+12,77400,400,"3,485",2010
114,엽기 과학자 프래니,글·그림: 짐 벤튼 ;옮김: 박수현,이퍼블릭,2008,7,9.78896E+12,74840,843,"3,484",2010
115,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,8,9.78895E+12,77810,410,"3,479",2010
116,사막에서 살아남기,최덕희 글;강경효 그림,대한교과서,2002,3,9.78894E+12,77400,400,"3,467",2010
117,Why? 전통과학 ,글: 허순봉 ;만화: 송회석,예림당,2008,48,9.78893E+12,73380,400,"3,464",2010
118,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,4,9.78895E+12,77810,410,"3,461",2010
119,Why? 새 ,글: 남춘자 ;만화: 최익규,예림당,2008,46,9.78893E+12,73490,468,"3,457",2010
120,(조선의 마지막 황녀) 덕혜옹주 :권비영 장편소설 ,지은이: 권비영,다산북스,2010,,9.78896E+12,3810,813.7,"3,455",2010
121,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,10,9.78895E+12,77810,410,"3,454",2010
122,파피용:베르나르 베르베르 장편소설,베르나르 베르베르 [지음];전미연 옮김,열린책들,2007,,9.78893E+12,3860,863,"3,453",2010
122,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,11,9.78895E+12,77810,410,"3,453",2010
122,손 큰 할머니의 만두 만들기 ,글: 채인선 ;그림: 이억배,재미마주,1998,,9.78899E+12,73810,813.6,"3,453",2010
125,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,7,9.78895E+12,77810,410,"3,436",2010
126,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,홍거북",아울북,2005-2020,11,9.78895E+12,77720,711.4,"3,434",2010
127,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,5,9.78895E+12,77810,410,"3,432",2010
128,윔피 키드,"글, 그림: 제프 키니 ;양진성",푸른날개,2009-2015,2,9.78899E+12,74840,843,"3,426",2010
129,초원에서 살아남기,코믹컴 글;정준규 그림,대한교과서,2003,6,9.78894E+12,77490,400,"3,424",2010
130,신 :베르나르 베르베르 장편소설,베르나르 베르베르 [지음] ;이세욱 옮김,열린책들,2008-2009,1,9.78893E+12,4860,863,"3,422",2010
131,Why? 똥,글 허순봉;만화 송회석,예림당,2005,20,9.78893E+12,73530,511,"3,406",2010
132,Why? 생활과학 ,글: 파피루스 ;만화: 이두원,예림당,2008,47,9.78893E+12,73500,400,"3,397",2010
133,Why? 파충·양서류 ,글: 파피루스 ;그림: 이금돌,예림당,2008,39,9.78893E+12,73470,497,"3,394",2010
134,시베리아에서 살아남기,코믹컴 글;정준규 그림,대한교과서,2004,8,9.78894E+12,77400,400,"3,391",2010
135,Why? 공룡,이항선 글;송회석 그림,예림당,2004,14,9.78893E+12,73490,457,"3,390",2010
136,Why? 미생물,글: 허순봉;만화: 이근,예림당,2007,31,9.78893E+12,73470,475,"3,382",2010
137,Why? 외계인과 UFO,글: 이광웅;만화: 송회석,예림당,2005,23,9.78893E+12,73440,1,"3,375",2010
138,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,2,9.78895E+12,77810,410,"3,372",2010
139,화산에서 살아남기,코믹컴 글;정준규 그림,대한교과서,2002,5,9.78894E+12,77450,400,"3,362",2010
140,Why? 로봇,글: 조영선;만화: 이영호,예림당,2005,22,9.78893E+12,73560,559,"3,345",2010
141,윔피 키드,"글, 그림: 제프 키니 ;양진성",푸른날개,2009-2015,3,9.78899E+12,74840,843,"3,344",2010
142,우리들의 행복한 시간,공지영,푸른숲,2005,,9.78897E+12,3810,,"3,343",2010
143,그램그램 영문법 원정대,"지은이: 장영준,김덕영",사회평론,2006-2019,8,9.78896E+12,77740,745,"3,340",2010
144,빙하에서 살아남기 ,"지은이: 최덕희,강경효",대한교과서,2008,4,9.78894E+12,77400,400,"3,339",2010
145,이상기후에서 살아남기,글: 곰돌이 co. ;그림: 한현동,미래엔 컬처그룹,2009,23,9.78894E+12,77470,400,"3,333",2010
146,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,홍거북",아울북,2005-2020,8,9.78895E+12,77720,711.4,"3,316",2010
147,용돈주세요,글: 고대영;그림: 김영진,길벗어린이,2007,,9.78896E+12,77810,813.6,"3,287",2010
148,해리포터와 혼혈왕자,조앤 K. 롤링 저;최인자 옮김,문학수첩,2005,61,9.78898E+12,4840,843,"3,268",2010
149,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,3,9.78895E+12,77810,410,"3,254",2010
150,아마존에서 살아남기,최덕희 글;강경호 그림,대한교과서,2001,2,9.78894E+12,77400,400,"3,252",2010
151,Why? 종교 ,글: 이근 ;그림: 극동만화연구소,예림당,2009,8,9.78893E+12,73910,911,"3,241",2010
152,책 먹는 여우,프란치스카 비어만 지음;김경연 옮김,김영사,2001,,9.78893E+12,73850,853,"3,239",2010
153,지하철을 타고서,글: 고대영;그림:김영진,길벗어린이,2006,,9.78896E+12,77810,813.6,"3,220",2010
154,한반도의 공룡 =Koreanosaurus,"글·그림: EBS,올리브 스튜디오",킨더랜드,2009,1,9.78896E+12,74470,457,"3,215",2010
155,(이금이 성장소설)유진과 유진,이금이 지음,푸른책들,2004,,9.78896E+12,3810,813.6,"3,207",2010
156,Why? 남극·북극,글: 이광웅;만화: 가재발,예림당,2005,19,9.78893E+12,73400,987,"3,199",2010
157,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,홍거북",아울북,2005-2020,7,9.78895E+12,77720,711.4,"3,189",2010
158,그램그램 영문법 원정대,"지은이: 장영준,김덕영",사회평론,2006-2019,9,9.78896E+12,77740,745,"3,179",2010
159,곤충 세계에서 살아남기,코믹컴 기획·글;네모 그림,대한교과서,2005-2007,13,9.78894E+12,77490,400,"3,178",2010
160,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,1,9.78895E+12,77810,410,"3,163",2010
161,난장이가 쏘아올린 작은 공:조세희 소설집,조세희,이성과 힘,2000,,9.789E+12,3810,813.6,"3,156",2010
162,그램그램 영문법 원정대,"지은이: 장영준,김덕영",사회평론,2006-2019,6,9.78896E+12,77740,745,"3,147",2010
163,Why? 교통수단,글: 이의정;만화: 손영목,예림당,2006,30,9.78893E+12,73550,550,"3,116",2010
164,거짓말 ,글: 고대영 ;그림: 김영진,길벗어린이,2009,,9.78896E+12,77810,813.6,"3,106",2010
165,똥벼락,김회경 글;조혜란 그림,사계절출판사,2001,,9.78897E+12,77850,813.6,"3,092",2010
166,Why? 갯벌,글: 우연정;만화: 파피루스,예림당,2006,28,9.78893E+12,73470,472,"3,075",2010
167,만희네 집,글·그림: 권윤덕,길벗어린이,2006,,9.78899E+12,77810,813.6,"3,067",2010
168,(어린이를 위한) 마시멜로 이야기:꿈을 찾아주는 레인보우 메시지,호아킴 데 포사다 원작;신명환 그림,깊은책속옹달샘,2006,,9.78896E+12,73800,325,"3,052",2010
169,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,홍거북",아울북,2005-2020,9,9.78895E+12,77720,711.4,"3,045",2010
170,도가니 :공지영 장편소설 ,지은이: 공지영,창비,2009,,9.78894E+12,3810,813.6,"3,044",2010
171,그램그램 영문법 원정대,"지은이: 장영준,김덕영",사회평론,2006-2019,7,9.78896E+12,77740,745,"3,038",2010
172,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,홍거북",아울북,2005-2020,10,9.78895E+12,77720,711.4,"3,028",2010
173,해리포터와 불사조 기사단,조앤 K. 롤링 저;최인자 옮김,문학수첩,2003,51,9.78898E+12,4840,843,"3,017",2010
174,(KBS 위기탈출) 넘버원,구성: 에듀코믹 ;원 프로덕션,밝은미래,2006-2015,15,9.78899E+12,77810,539,"3,013",2010
175,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,2002-2018,1,9.78895E+12,74840,843,"3,000",2010
176,그램그램 영문법 원정대,"지은이: 장영준,김덕영",사회평론,2006-2019,1,9.78896E+12,77740,745,"2,996",2010
177,바이러스에서 살아남기,글: 곰돌이 co. ;그림: 한현동,미래엔 컬처그룹,2010,22,9.78894E+12,77470,400,"2,984",2010
178,Why? 질병,글: 허순봉;만화: 가재발,예림당,2005,25,9.78893E+12,73470,510,"2,971",2010
178,Why? 로켓과 탐사선,글: 황근기;만화: 이영호,예림당,2006,29,9.78893E+12,73400,558,"2,971",2010
180,도깨비를 빨아 버린 우리 엄마,사토 와키코,한림출판사,1991,,9.78897E+12,77890,,"2,959",2010
181,즐거운 나의 집 :공지영 장편소설 ,공지영,푸른숲,2007,,9.78897E+12,3810,813.6,"2,947",2010
182,100층짜리 집 ,글·그림: 이와이 도시오 ;옮김: 김숙,북뱅크,2009,,9.78899E+12,73830,833.6,"2,938",2010
183,(만화로 보는)그리스 로마 신화,토머스 불핀치 지음;홍은영 그림,가나출판사,2000-2005,19,9.78899E+12,74840,219,"2,933",2010
184,Why? 인류,글: 이광웅;만화: 그림수레,예림당,2007,32,9.78893E+12,73470,471,"2,926",2010
185,Why? 화석,이광웅 글;송회석 만화,예림당,2005,18,9.78893E+12,73450,457,"2,907",2010
185,Why? 물,글: 김남석;만화: 안수용,예림당,2005,21,9.78893E+12,73530,458,"2,907",2010
187,그램그램 영문법 원정대,"지은이: 장영준,김덕영",사회평론,2006-2019,3,9.78896E+12,77740,745,"2,902",2010
188,Why? 동굴,글: 정수은;만화: 강진호,예림당,2006,27,9.78893E+12,73450,452,"2,900",2010
189,(만화로 보는)그리스 로마 신화,토머스 불핀치 지음;홍은영 그림,가나출판사,2000-2005,20,9.78899E+12,74840,219,"2,891",2010
190,Why? 전쟁 ,글: 이근 ;그림: 극동만화연구소,예림당,2009,9,9.78893E+12,73910,911,"2,877",2010
191,한반도의 공룡 =Koreanosaurus,"글·그림: EBS,올리브 스튜디오",킨더랜드,2009,2,9.78896E+12,74470,457,"2,873",2010
192,어린이 과학 형사대 CSI,글: 고희정 ;그림: 서용남,가나출판사,2008-2013,1,9.78896E+12,74400,400,"2,868",2010
193,그램그램 영문법 원정대,"지은이: 장영준,김덕영",사회평론,2006-2019,10,9.78896E+12,77740,745,"2,865",2010
194,가짜 백점 ,글: 권태문 ;그린이: 손재수,한국독서지도회,2008,,9.78898E+12,73190,813.6,"2,860",2010
195,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,2006-2015,12,9.78895E+12,77810,410,"2,857",2010
196,하늘에서 음식이 내린다면,쥬디 바레트 글;홍연미 옮김,토토북,2007,,9.78899E+12,73840,843,"2,854",2010
197,강아지똥 ,글: 권정생 ;그림: 정승각,길벗어린이,2012,,9.78899E+12,77810,813.6,"2,849",2010
