순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,year
110,할머니 품은 벙어리 장갑보다 따뜻해,남미영 글;신은재 그림,세상모든책,2000,,9.78899E+12,74810,813.6,580,2002
111,크리스마스 천사,앤 스튜어트 지음;이지수 옮김,신영미디어,2001,,9.78894E+12,23840,843,579,2002
112,달라이 라마의 행복론,달라이 라마;류시화 옮김,김영사,2001,,9.78893E+12,3840,229,576,2002
112,옆집 여자 :하성란 소설 ,지은이: 하성란,창작과비평사,2002,,9.78894E+12,3810,813.6,576,2002
114,홍어:김주영 장편소설,김주영 지음,문이당,1998,,9.78897E+12,3810,813.6,573,2002
114,바빠요 바빠,글: 윤구병;그림: 이태수,보리,2006,,9.78898E+12,77810,813.6,573,2002
116,엄마 생각,이상권 지음;김병하 그림,우리교육,2001,,9.78898E+12,73810,813.6,571,2002
117,방귀 만세,후쿠다 이와오 글·그림;김난주 옮김,대한교과서,2001,,9.78894E+12,74830,833.6,570,2002
117,짜장면,안도현 지음,열림원,2000,,9.78897E+12,3810,813.8,570,2002
119,향기로운 우물 이야기,박범신 지음,창작과비평사,2000,,9.78894E+12,3810,813.6,568,2002
120,난 토마토 절대 안 먹어,로렌 차일드 글·그림;조은수 옮김,국민서관,2001,,9.78891E+12,77840,843,565,2002
121,(허브 코헨)협상의 법칙,허브 코헨 지음;강문희 옮김,청년정신,2001,,9.78899E+12,3320,189,561,2002
122,타인에게 말걸기:은희경 소설집,은희경 지음,문학동네,1996,,9.78898E+12,3810,813.6,560,2002
123,너 그거 아니?,디비딕 닷컴 네티즌 엮음;정훈이 그림,문학세계사,2001,,9.78897E+12,3810,31,559,2002
124,하늘 호수로 떠난 여행,류시화 지음,열림원,1997,,9.78897E+12,3810,818,555,2002
125,오리가 한 마리 있었어요,정유정 글·그림,보림,2001,,9.78894E+12,77810,813.6,554,2002
125,외뿔:이외수 우화상자,이외수 지음,해냄출판사,2001,,9.78897E+12,3810,813.8,554,2002
127,난 유리로 만든 배를 타고 낯선 바다를 떠도네:전경린 장편소설,전경린 지음,생각의 나무,2001,1,9.78898E+12,4810,813.6,553,2002
128,꾸러기 5총사,[여명출판사 편],여명출판사,1994,,9.78898E+12,,375.1,552,2002
129,국화꽃 향기,김하인 지음,생각의 나무,2000,1,9.78899E+12,3810,813.6,548,2002
130,오페라 읽어주는 남자:오페라 속에 숨어 있는 7가지 색깔의 사랑 이야기,김학민 지음,명진출판,2002,,9.78898E+12,3810,674.04,537,2002
131,"인류의 조상, 오스트랄로피테쿠스",안느-마리 바콩;김예령 옮김,파랑새어린이,2003,,9.78897E+12,77860,471,536,2002
131,그림 읽어주는 여자,한젬마 지음,명진출판,2001,,9.78898E+12,3810,818,536,2002
133,세상의 바보들에게 웃으면서 화내는 방법:움베르토 에코의 세상 비틀어 보기,움베르토 에코 저;이세욱 옮김,동광출판사,1999,,9.78893E+12,3860,884,533,2002
133,고구마는 맛있어,도토리 기획;양상용 그림,보리,2001,,9.78898E+12,77480,524,533,2002
135,말을 듣지 않는 남자 지도를 읽지 못하는 여자,앨런 피즈;이종인 옮김,가야넷,2000,,9.78899E+12,3840,182.2,529,2002
136,"미술, 공간, 도시:공공미술과 도시의 미래",맬컴 마일스 지음;박삼철 옮김,학고재,2000,,9.78899E+12,3600,539.7,527,2002
137,반지의 제왕,J.R.R. 톨킨 지음;한기찬 옮김,황금가지,2001,1,9.78898E+12,4810,843,525,2002
137,나는 희망의 증거가 되고 싶다:가발공장에서 하버드까지,서진규 지음,북하우스,1999,,9.78899E+12,3810,818,525,2002
139,갑수는 왜 창피를 당했을까,노경실 지음;이형진 그림,계림북스쿨,2001,,9.78899E+12,73810,813.6,523,2002
140,(대하예술소설)혼불,최명희 지음,한길사,1996,2,9.78894E+12,3810,813.6,522,2002
141,마쯔와 신비한 섬,글·그림: 마르쿠스 피스터;번역: 조국현,아가월드,2001,,9.78898E+12,77890,853,520,2002
142,공원 아저씨와 벤치,다케시다 후미꼬 글;사과나무 옮김,크레용하우스,2001,,9.78896E+12,77830,833.6,516,2002
143,상속:은희경 소설집,은희경 지음,문학과지성사,2002,,9.78893E+12,3810,813.6,514,2002
144,화:화가 풀리면 인생도 풀린다,틱낫한 지음;최수민 옮김,명진출판,2002,,9.78898E+12,3810,199.1,513,2002
145,우리 순이 어디 가니,글: 윤구병;그림: 이태수,보리,2006,,9.78898E+12,77810,813.6,510,2002
146,꽃이 들려주는 동화,최은규 글;유순혜 [공]그림,문공사,2001,,9.78895E+12,73810,480,507,2002
147,오두막 편지 ,지은이: 법정,이레,1999,,9.78899E+12,3810,814.62,501,2002
148,배꼽이 없어요!,진 윌리스 글;이상희 옮김,웅진닷컴,2000,,9.7889E+12,74840,843,500,2002
149,"춘아, 춘아, 옥단춘아, 네 아버지 어디 갔니?:우리 시대의 삶과 꿈에 대한 13가지 이야기",김우창...[등저],민음사,2001,,9.78894E+12,3300,815,498,2002
150,아줌마 밥먹구 가:오한숙희의 자연주의 여성학,오한숙희 지음,여성신문사,2002,,9.78899E+12,3810,337.04,494,2002
151,(조안리의) 고마운 아침,조안 리,문예당,2001,,9.78899E+12,3810,814.6,492,2002
152,선생님은 모르는 게 너무 많아,강무홍 지음;이형진 그림,사계절출판사,2001,,9.78897E+12,73810,813.6,489,2002
152,연어,안도현 지음,문학동네,1996,,9.78899E+12,3810,813.8,489,2002
154,황소 아저씨 ,글: 권정생 ;그림: 정승각,길벗어린이,2012,,9.78899E+12,77810,813.6,488,2002
155,(만화로 보는)그리스 로마 신화,토머스 불핀치 지음;홍은영 그림,가나출판사,2000-2005,,9.78894E+12,73840,219,486,2002
155,열두 살에 부자가 된 키라,보도 섀퍼 지음;신지원 그림,북21을파소,2002,,9.78895E+12,73850,325,486,2002
155,친구하고 싶은 아이로 바꿔주는 책,호원희 글;박정순 [공]그림,세상모든책,2000,,9.78899E+12,77370,813.6,486,2002
158,이상한 꿈 이야기,김수미...[등저];전영순 그림,대교출판,1993,,9.78894E+12,73810,818,485,2002
158,영원한 것은 없다,시드니 셀던 지음;오호근 옮김,영림카디널,1994,,9.78899E+12,3840,843,485,2002
160,아무 곳에도 없는 남자:전경린 장편소설,전경린 지음,문학동네,1997,,9.78898E+12,3810,813.6,484,2002
161,샌지와 빵집 주인,코키 폴 그림;김중철 옮김,비룡소,2000,,9.78895E+12,77840,843,483,2002
162,황금빛 똥을 누는 아기,최민희 지음,다섯수레,2001,,9.78897E+12,3510,598.10212,482,2002
162,그러니까 당신도 살아,오히라 미쓰요 지음;양윤옥 옮김,북하우스,2000,,9.78899E+12,3830,838,482,2002
164,그래도 엄마는 너를 사랑한단다,이언 포크너 글·그림;서애경 옮김,중앙출판사,2001,,9.78895E+12,77840,843,481,2002
165,(TV동화)행복한 세상,이미애 글·구성,샘터,2002,,9.78895E+12,3810,813.8,480,2002
166,아버지:김정현 장편소설,김정현 지음,문이당,1996,,9.78897E+12,3810,813.6,479,2002
167,그대 뒷모습,정채봉 글,샘터사 서울지점,2001,,9.78895E+12,3810,814.6,476,2002
168,환경생물학,Allan M. Jones 저;송승달...[등]역,東和技術,2001,,9.78894E+12,93500,472.52,475,2002
169,낮잠자는 집,오드리 우드 글;조숙은 옮김,보림,2000,,9.78894E+12,77840,843,474,2002
170,이슬람,이희수;김중관 지음,청아출판사,2001,,9.78894E+12,3910,918,473,2002
171,(김훈 에세이)자전거 여행,김훈 지음,생각의 나무,2000,,9.78899E+12,3800,814.6,472,2002
172,항아리 ,지은이: 정호승,열림원,1999,,9.78897E+12,3810,813.8,471,2002
172,난 유리로 만든 배를 타고 낯선 바다를 떠도네:전경린 장편소설,전경린 지음,생각의 나무,2001,2,9.78898E+12,4810,813.6,471,2002
174,브리짓 존스의 애인,헬렌 필딩 지음;임지현 옮김,문학사상사,2000,,9.78897E+12,3840,843,470,2002
174,책 읽기 좋아하는 할머니,존 윈치 글.그림;조은수 옮김,파랑새어린이,2000,,9.78897E+12,77860,843,470,2002
176,무슨 뜻이지?,김동광 글;김미영 그림,대한교과서,2001,,9.78894E+12,74400,470,469,2002
176,아라리 난장 :김주영 장편소설,지은이: 김주영,문이당,2000,1,9.78897E+12,3810,813.62,469,2002
176,"다이고로야, 고마워",오타니 준코 글;구혜영 옮김,오늘의책,2001,,9.78898E+12,3830,834,469,2002
176,씨앗은 무엇이 되고 싶을까?,김순한 글;김인경 그림,돌베개어린이,2001,,9.789E+12,77370,480,469,2002
180,생각하는 아이를 위한 철학동화,김해원 글;정주현...[등]그림,계림닷컴,2001,,9.78895E+12,73810,100,468,2002
180,느리게 산다는 것의 의미,피에르 쌍소 지음;김주경 옮김,동문선,2000,,9.78898E+12,4860,864,468,2002
182,느림보 학습법,신의진 지음,중앙M&B,2001,,9.78898E+12,3810,378.9,467,2002
183,손 큰 할머니의 만두 만들기 ,글: 채인선 ;그림: 이억배,재미마주,1998,,9.78899E+12,73810,813.6,466,2002
184,네모상자속의 아이들,토니 모리슨;이상희 옮김,문학동네,2000,,9.78898E+12,77840,843,463,2002
184,팥죽 할멈과 호랑이,서정오 글;박경진 그림,보리,1997,,9.78899E+12,77810,813.8,463,2002
186,수수꽃다리 2 - 깊은 밤에 꾸는 꿈,임선영 (지은이),삼진기획,2001,2,9.78897E+12,3810,,462,2002
187,꼼쥐가 사랑한 세상,이상교 지음;박요한 그림,지경사,2001,,9.78893E+12,73810,813.6,461,2002
187,게으를 수 있는 용기:조양희 에세이,조양희 지음,중앙 M&B,2001,,9.78898E+12,3810,814.6,461,2002
189,향기로 말을 거는 꽃처럼:이해인 산문집,이해인 지음;하정민 그림,샘터,2002,,9.78895E+12,3810,814.6,460,2002
190,김약국의 딸들박경리 장편소설 ,박경리,나남출판,1997,,9.78893E+12,3810,813.6,459,2002
191,좀머 씨 이야기,파트리크 쥐스킨트 지음;유혜자 옮김,열린책들,1992,,9.78893E+12,3850,853,458,2002
191,반지의 제왕,J.R.R. 톨킨 지음;한기찬 옮김,황금가지,2001,2,9.78898E+12,4810,843,458,2002
193,내 영화의 주인공,하성란 지음,작가정신,2001,,9.78897E+12,3810,813.6,457,2002
193,풍경,원성 글.그림,이레,1999,,9.78899E+12,3810,811.6,457,2002
195,도깨비를 혼내버린 꼬마요정,토미야스 요우고 글;[이영준 옮김],한림출판사,2000,,9.78897E+12,77890,833.6,456,2002
195,(위기철 소설)아홉살 인생,위기철 지음,청년사,2002,,9.78897E+12,3810,813.6,456,2002
197,철도원:아사다 지로 소설,아사다 지로 지음;양윤옥 옮김,문학동네,1999,,9.78898E+12,3830,833.6,455,2002
198,솔미의 밤 하늘 여행 ,글·그림: 한태희,길벗어린이,2009,,9.78899E+12,77810,813.7,454,2002
199,일곱송이 수선화:김하인 장편소설,김하인 지음,생각의 나무,2001,2,9.78898E+12,4810,813.6,452,2002
200,까막눈 삼디기,원유순 글;이현미 그림,웅진닷컴,2001,,9.7889E+12,74810,813.6,451,2002
1,뚱딴지 명언 산책,김우영 글.그림,재능출판,1997,,9.78898E+12,77810,199.1,"5,085",2003
2,허풍선이 수탉,글·그림: 세이후 에덴 로우타,교원,2006,,9.78892E+12,74800,808.3,"3,724",2003
3,타이거 우즈,루시아 라트마 지음;김미경 옮김,새터,2002,,9.78899E+12,73840,998.6,"3,613",2003
4,욘 할아버지,페터 헤르틀링 글;김경연 옮김,비룡소,1997,,9.78895E+12,73850,853,"3,219",2003
5,가슴이 따뜻한 천재로 키워라,시치다 마코토 지음;박지영 옮김,북뱅크,2001,,9.78899E+12,3370,598.122,"3,149",2003
6,미스코리아 대회를 폭파하라,김신명숙 지음,이프,1999,,9.789E+12,3810,813.6,"2,464",2003
7,봉순이 언니,공지영 지음,푸른숲,1998,,9.78897E+12,3810,813.6,"2,093",2003
8,수수깡 안경:이영철 동화집,이영철 글;신가영 그림,한길사,2002,,9.78894E+12,74810,813.6,"2,044",2003
9,그러나 나는 살아 가리라 :유용주 산문집 ,유용주,솔출판사,2002,,9.78898E+12,3810,814.6,"1,981",2003
10,야생초 편지,황대권 글과 그림,도솔,2002,,9.78897E+12,3810,816.6,"1,970",2003
11,연금술:현자의 돌,Andrea Aromatico 지음;성기완 옮김,시공사,1998,,9.78897E+12,3430,409,"1,817",2003
12,(이외수 장편소설)괴물,이외수 지음,해냄,2002,1,9.78897E+12,4810,813.6,"1,728",2003
13,화:화가 풀리면 인생도 풀린다,틱낫한 지음;최수민 옮김,명진출판,2002,,9.78898E+12,3810,199.1,"1,606",2003
14,J이야기:신경숙 짧은소설,신경숙 지음,마음산책,2002,,9.78899E+12,3810,813.6,"1,594",2003
15,바이올렛=신경숙 장편소설/Violet,신경숙 지음,문학동네,2001,,9.78898E+12,3810,813.6,"1,591",2003
16,(이외수 장편소설)괴물,이외수 지음,해냄,2002,2,9.78897E+12,4810,813.6,"1,548",2003
17,꼬마기차와 커다란 동물들,크리스토퍼 워멀 글·그림;공경희 옮김,행복한아이들,2003,,9.78899E+12,77840,843,"1,470",2003
18,한강:趙廷來 大河小說,조정래 저,해냄출판사,2001-2002,1,9.78897E+12,4810,813.6,"1,398",2003
19,마당깊은 집 ,김원일,문학과지성사,2005,,9.78893E+12,3810,813.6,"1,375",2003
20,한강:趙廷來 大河小說,조정래 저,해냄출판사,2001-2002,2,9.78897E+12,4810,813.6,"1,332",2003
21,그 많던 싱아는 누가 다 먹었을까 박완서 소설로 그린 자화상·유년의 기억,지은이: 박완서,웅진닷컴,1995,,9.7889E+12,3810,813.62,"1,327",2003
22,모랫말 아이들,황석영 글;김세현 그림,문학동네,2001,,9.78898E+12,3810,813.8,"1,323",2003
23,달팽이과학동화,,보리,2000,,9.78898E+12,77400,400,"1,319",2003
24,(조창인 장편소설)가시고기,조창인 지음,밝은세상,2000,,9.78898E+12,3810,813.6,"1,302",2003
25,(더 쉽고 행복하게 살기)단순하게 살아라,베르너 티키 퀴스텐마허;유혜자 옮김,김영사,2002,,9.78893E+12,3320,199.1,"1,271",2003
26,한강:趙廷來 大河小說,조정래 저,해냄출판사,2001-2002,3,9.78897E+12,4810,813.6,"1,261",2003
27,돼지책,앤서니 브라운 글·그림;허은미 옮김,웅진닷컴,2001,,9.7889E+12,74840,843,"1,257",2003
28,(곽재구의)포구기행,곽재구 지음,열림원,2002,,9.78897E+12,3810,816.6,"1,250",2003
29,상속:은희경 소설집,은희경 지음,문학과지성사,2002,,9.78893E+12,3810,813.6,"1,238",2003
30,지상에 숟가락 하나 :현기영 장편소설 ,지은이: 현기영,실천문학,1999,,9.78894E+12,3810,813.62,"1,236",2003
31,(위기철 소설)아홉살 인생,위기철 지음,청년사,2002,,9.78897E+12,3810,813.6,"1,191",2003
32,두부:박완서 산문집,박완서 지음,창작과 비평사,2002,,9.78894E+12,3810,814.6,"1,187",2003
33,(선생님들이 직접 겪고 쓴)독서 교육 길라잡이,책으로 따뜻한 세상 만드는 교사들 지음,푸른숲,2001,,9.78897E+12,3370,29.8,"1,179",2003
34,행복한 의자나무,량슈린 글·그림;박지민 옮김,북뱅크,2002,,9.78899E+12,77820,823.7,"1,129",2003
35,똥벼락,김회경 글;조혜란 그림,사계절출판사,2001,,9.78897E+12,77850,813.6,"1,125",2003
36,황만근은 이렇게 말했다:성석제소설집,성석제 지음,창작과비평사,2002,,9.78894E+12,3810,813.6,"1,114",2003
37,한강:趙廷來 大河小說,조정래 저,해냄출판사,2001-2002,4,9.78897E+12,4810,813.6,"1,103",2003
38,지구별 여행자,류시화 지음,김영사,2002,,9.78893E+12,3810,816.6,"1,069",2003
39,혼자만 잘 살믄 무슨 재민겨,전우익 지음,현암사,2002,,9.78893E+12,3810,816.6,"1,060",2003
40,(제15회)소월시문학상 작품집,김혜순 외지음,문학사상사,2000,,9.78897E+12,3810,811.6,"1,059",2003
41,종소리 :신경숙 소설 ,지은이: 신경숙,문학동네,2003,,9.78898E+12,3810,813.7,"1,057",2003
42,한강:趙廷來 大河小說,조정래 저,해냄출판사,2001-2002,9,9.78897E+12,4810,813.6,"1,039",2003
43,한강:趙廷來 大河小說,조정래 저,해냄출판사,2001-2002,7,9.78897E+12,4810,813.6,"1,036",2003
44,"줄리어스, 어디 있니? ",글·그림: 존 버닝햄 ;옮김: 김정희,현북스,2013,,9.789E+12,77840,843,"1,035",2003
45,한강:趙廷來 大河小說,조정래 저,해냄출판사,2001-2002,5,9.78897E+12,4810,813.6,"1,033",2003
46,연탄길 :가슴 찡한 우리 이웃들의 이야기,지은이: 이철환,삼진기획,2005,,9.78897E+12,3810,818,"1,032",2003
46,창가의 토토,구로야나기 테츠코 글;김난주 옮김,프로메테우스 출판사,2000,,9.789E+12,3830,833.6,"1,032",2003
48,마이너 리그:은희경 장편소설,은희경 지음,창작과비평사,2001,,9.78894E+12,3810,813.6,"1,018",2003
49,난 토마토 절대 안 먹어,로렌 차일드 글·그림;조은수 옮김,국민서관,2001,,9.78891E+12,77840,843,"1,012",2003
50,바이 코리아=김진명 장편소설.Buy Korea,김진명 지음,자음과모음,2002,2,9.78898E+12,4810,813.6,"1,008",2003
51,한강:趙廷來 大河小說,조정래 저,해냄출판사,2001-2002,6,9.78897E+12,4810,813.6,"1,004",2003
52,강아지똥 ,글: 권정생 ;그림: 정승각,길벗어린이,2012,,9.78899E+12,77810,813.6,998,2003
53,한강:趙廷來 大河小說,조정래 저,해냄출판사,2001-2002,8,9.78897E+12,4810,813.6,996,2003
53,바이 코리아=김진명 장편소설.Buy Korea,김진명 지음,자음과모음,2002,1,9.78898E+12,4810,813.6,996,2003
55,(공지영의)수도원 기행,공지영 지음,김영사,2001,,9.78893E+12,3810,816.6,991,2003
56,한강:趙廷來 大河小說,조정래 저,해냄출판사,2001-2002,10,9.78897E+12,4810,813.6,982,2003
57,(아빠와 함께 하는)독일 자전거 여행기,강덕치 글.사진,현암사,1993,,9.78893E+12,73990,925,980,2003
58,연탄길 :가슴 찡한 우리 이웃들의 이야기,이철환 지음,삼진기획,2002,2,9.78897E+12,3810,818,963,2003
59,아주 오래된 농담,박완서,실천문학사,2000,,9.78894E+12,,,955,2003
60,신기한 그림족자,이영경 글·그림,비룡소,2002,,9.78895E+12,77810,813.6,937,2003
61,우연,김인숙 지음,문이당,2002,,9.78897E+12,3810,813.6,936,2003
62,그 산이 정말 거기 있었을까:박완서 장편소설,박완서 지음,웅진출판,1996,,9.7889E+12,3810,813.6,932,2003
63,등대지기:조창인 장편소설,조창인 지음,밝은세상,2001,,9.78898E+12,3810,813.6,928,2003
64,(로마 문명과)서로마사,허순봉 글;이규성 그림,효리원,2002,,9.78898E+12,77920,922,915,2003
65,까만 크레파스,나카야 미와 글·그림;김난주 옮김,웅진닷컴,2002,,9.7889E+12,74800,833.6,914,2003
66,언제까지나 너를 사랑해,로버트 먼치 글;김숙 옮김,북뱅크,2000,,9.789E+12,77840,843,912,2003
67,행복한 사람은 시계를 보지 않는다:은희경 소설,은희경 지음,창작과 비평사,1999,,9.78894E+12,3810,813.6,911,2003
67,Papepopo memories,심승현 저,홍익출판사,2002,,9.78897E+12,7810,810,911,2003
69,비나리 달이네 집,권정생 글;김동성 그림,낮은산,2001,,9.78899E+12,73810,813.6,910,2003
70,괭이부리말 아이들,김중미 지음;송진헌 그림,창작과비평사,2002,,9.78894E+12,3810,813.6,900,2003
71,(후루룩 냠냠)라면 기차,이노우에 요스케 글·그림;양선하 [공]옮김,한국어린이교육연구원,2002,,9.78898E+12,77830,375.1,899,2003
72,난 형이니까,후쿠다 이와오 글·그림;김난주 옮김,대한교과서,2002,,9.78894E+12,77830,833.6,898,2003
73,소환장 ,존그리샴 지음 ;신현철 옮김,문학수첩,2011,,9.78899E+12,3840,843.5,892,2003
74,화성에서 온 남자 금성에서 온 여자,존 그레이 지음;김경숙 옮김,친구미디어,2000,,9.78899E+12,2590,192.1,874,2003
75,냉정과 열정 사이:Rosso,에쿠니 가오리 지음;김난주 옮김,소담출판사,2000,,9.78897E+12,4830,833.6,862,2003
76,(까치와 소담이의) 수수께끼 놀이,김성은 글;김종도 그림,사계절출판사,2006,,9.78897E+12,77810,813.6,861,2003
77,나이듦에 대하여:여성학자 박혜란 생각모음,박혜란 지음,웅진닷컴,2002,,9.7889E+12,23810,814.6,859,2003
78,초대받은 아이들,황선미 글;김진이 그림,웅진닷컴,2001,,9.7889E+12,74810,813.6,857,2003
79,엄마가 사라졌어요,이정희 글·그림,문학동네,2002,,9.78898E+12,77810,813.6,856,2003
80,(TV동화)행복한 세상,이미애 글·구성,샘터,2002,,9.78895E+12,3810,813.8,855,2003
80,비닐똥,김바다 글;최수웅 그림,여명미디어,2002,,9.78898E+12,73810,813.6,855,2003
82,사냥꾼을 만난 꼬마곰 ,앤서니 브라운 글·그림 ;공경희 옮김,웅진씽크빅,2015,,9.7889E+12,74840,843,845,2003
83,오페라의 유령,가스통 르루 지음;강향영 그림,두산동아,2002,,9.7889E+12,73800,808.3,843,2003
84,누가 내 치즈를 옮겼을까?,저자: 스펜서 존슨;번역: 이영진,진명출판사,2006,,9.78898E+12,3840,181.93,841,2003
85,열 살이면 세상을 알 만한 나이,노경실 글;이상권 그림,푸른숲,2001,,9.78897E+12,73810,813.6,827,2003
86,손님 :황석영 장편소설 ,지은이: 황석영,창작과비평사,2001,,9.78894E+12,3810,813.62,825,2003
87,모순:양귀자 장편소설,양귀자 지음,살림출판사,1998,,9.78899E+12,3810,813.6,811,2003
88,키친,요시모토 바나나 지음;김난주 옮김,민음사,2005,,9.78894E+12,3830,833.6,808,2003
88,무슨 일이 일어났을까? ,글·그림: 이호백,재미마주,2000,,9.78899E+12,77810,813.7,808,2003
90,나쁜 어린이 표,글: 황선미;그림: 권사우,웅진씽크빅,2006,,9.7889E+12,74810,813.6,789,2003
91,너무도 쓸쓸한 당신,박완서 지음,창작과 비평사,1998,,9.78894E+12,3810,813.6,786,2003
92,우리 몸의 구멍,허은미 글;이혜리 그림,돌베개어린이,2000,,9.789E+12,77370,511,782,2003
93,나무,베르나르 베르베르 지음;이세욱 옮김,열린책들,2003,,9.78893E+12,3860,863,781,2003
94,부자 아빠 가난한 아빠:부자들이 들려주는 돈과 투자의 비밀,로버트 기요사키;형선호 옮김,황금가지,2000,,9.78898E+12,3320,327.83,773,2003
95,세 꼬마 인디언의 꿀 서리,이미애 글;서철웅 그림,,2002,,9.78892E+12,,410.8,771,2003
96,토끼의 용궁 구경,한국몬테소리편집부 엮음;허수욱 그림,한국몬테소리,1992,,9.78897E+12,74810,813.8,769,2003
97,엄마 생각,이상권 지음;김병하 그림,우리교육,2001,,9.78898E+12,73810,813.6,765,2003
98,내 생에 꼭 하루뿐일 특별한 날:전경린 장편소설,지은이: 전경린,문학동네,1999,,9.78898E+12,3810,813.6,762,2003
98,메아리 ,글: 이주홍 ;그림: 김동성,길벗어린이,2012,,9.78899E+12,77810,813.6,762,2003
100,숲 속에서 ,글·그림: 김재홍,길벗어린이,2012,,9.78899E+12,77810,813.7,761,2003
100,한국의 부자들:자수성가한 알부자 100인의 돈 버는 노하우,한상복 지음,위즈덤하우스,2004,,9.78899E+12,3320,327.04,761,2003
102,열두 살에 부자가 된 키라,보도 섀퍼 지음;신지원 그림,북21을파소,2002,,9.78895E+12,73850,325,757,2003
103,오페라의 유령,가스통 르루 [지음];성귀수 옮김,문학세계사,2001,,9.78897E+12,3860,863,749,2003
104,톨스토이 단편선 ,L.N. 톨스토이 지음 ;박형규 옮김,인디북,2003,,9.78899E+12,3890,892.83,745,2003
105,달콤한 인생:최인호소설집,최인호 지음,문학동네,2001,,9.78898E+12,3810,813.6,741,2003
106,지선아 사랑해,이지선 글;하정민 그림,이레,2003,,9.78896E+12,3810,816.6,740,2003
106,검은 설탕이 녹는 동안:전경린 장편소설,전경린 지음,문학동네,2002,,9.78898E+12,3810,813.6,740,2003
108,"바람의 딸, 우리 땅에 서다",한비야 지음,푸른숲,1999,,9.78897E+12,3810,816.6,733,2003
109,냉정과 열정 사이:Blu,츠지 히토나리 지음;양억관 옮김,소담출판사,2000,,9.78897E+12,4830,833.6,731,2003
109,현명한 부모들은 아이를 느리게 키운다,신의진 지음,중앙M&B,2000,,9.78898E+12,23810,598.1,731,2003
111,하늘꽃 :이인화 소설 ,지은이: 이인화,동방미디어,2002,,9.78898E+12,3810,813.62,729,2003
112,손 큰 할머니의 만두 만들기 ,글: 채인선 ;그림: 이억배,재미마주,1998,,9.78899E+12,73810,813.6,728,2003
113,브리짓 존스의 일기,헬렌 필딩 지음;임지현 옮김,문학사상사,1999,,9.78897E+12,3840,843,727,2003
114,(만화로 보는)그리스 로마 신화,토머스 불핀치 지음;홍은영 그림,가나출판사,2000-2005,12,9.78899E+12,74840,219,725,2003
115,잘먹고 잘사는 법,박정훈 지음,김영사,2002,,9.78893E+12,3810,594.04,723,2003
116,크리스마스 천사,앤 스튜어트 지음;이지수 옮김,신영미디어,2001,,9.78894E+12,23840,843,721,2003
116,스무살이 넘어 다시 읽는 동화:동화 속에 숨겨진 사랑과 인간관계의 비밀,웬디 패리스 지음;변용란 옮김,명진출판,2002,,9.78898E+12,3810,199.1,721,2003
118,모리와 함께한 화요일 ,미치 앨봄 지음 ;공경희 옮김,세종서적,2001,,9.78899E+12,3840,844,718,2003
118,동강의 아이들 ,글·그림: 김재홍,길벗어린이,2012,,9.78899E+12,77810,813.7,718,2003
120,그림 읽어주는 여자,한젬마 지음,명진출판,1999,,9.78898E+12,3810,818,717,2003
121,상실의 시대 ,무라카미 하루키 지음 ;유유정 옮김,문학사상사,1999,,9.78897E+12,3830,833.6,716,2003
122,오리가 한 마리 있었어요,정유정 글·그림,보림,2001,,9.78894E+12,77810,813.6,713,2003
123,원정혜의 해피해피 요가 다이어트,원정혜 지음,중앙M&B,2003,,9.78898E+12,23590,512.57,712,2003
124,신경림의 시인을 찾아서 :정지용에서 천상병까지 ,지은이: 신경림,우리교육,1998,,9.78898E+12,3810,811.609,711,2003
125,향기로 말을 거는 꽃처럼:이해인 산문집,이해인 지음;하정민 그림,샘터,2002,,9.78895E+12,3810,814.6,707,2003
126,(이익훈)Eye of the TOEIC:R/C 고득점 집중훈련코스,이익훈 지음,넥서스,2002,,9.78898E+12,93740,740.77,706,2003
127,들으면서 정리하는 이보영의 120분 영문법 (교재 + 테이프 3개),이보영,넥서스,2002,,9.78898E+12,,,702,2003
128,칭찬은 고래도 춤추게 한다,켄 블랜차드 외지음;조천제 옮김,북21,2003,,9.78895E+12,13320,189,700,2003
128,씨앗은 무엇이 되고 싶을까?,김순한 글;김인경 그림,돌베개어린이,2001,,9.789E+12,77370,480,700,2003
130,방귀 만세,후쿠다 이와오 글·그림;김난주 옮김,대한교과서,2001,,9.78894E+12,74830,833.6,698,2003
131,황태자비 납치사건:김진명 장편소설,김진명 지음,해냄,2001,2,9.78897E+12,3810,813.6,695,2003
131,바다기린,아키야마 타다시 글·그림;박영미 옮김,베이비북스,2001,,9.78899E+12,77800,833.6,695,2003
133,나는 빠리의 택시운전사,홍세화 지음,창작과 비평사,1995,,9.78894E+12,3810,818,694,2003
133,아줌마 밥먹구 가:오한숙희의 자연주의 여성학,오한숙희 지음,여성신문사,2002,,9.78899E+12,3810,337.04,694,2003
135,난 이제부터 남자다=I wish I wanted to be a man,이규희 글;신은재 그림,세상모든책,2002,,9.78896E+12,73810,813.6,693,2003
135,商道,최인호 지음,여백미디어,2001,1,9.78899E+12,4810,813.6,693,2003
137,공부기술;공부에 억눌려 사는 이 땅의 학생들에게 던지는 통쾌한 반역서,조승연 지음,중앙M&B,2003,,9.78898E+12,3370,373.4,692,2003
138,누리야 누리야,양귀자 지음,문공사,2002,,9.78895E+12,73800,813.6,691,2003
139,(신경숙 장편소설)기차는 7시에 떠나네,신경숙 지음,문학과 지성사,1999,,9.78893E+12,3810,813.6,689,2003
